Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,2.61B,3.06B,3.27B,90.47M,3.28B
Net Income Growth,-,17.33%,6.94%,-97.24%,"3,528.62%"
"Depreciation, Depletion & Amortization",725.96M,819.66M,867.3M,870.76M,868M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(137.44M),(88.59M),(6.23M),(230.69M),(44.45M)
Deferred Taxes,(137.44M),(88.59M),(6.23M),(230.69M),(44.45M)
Investment Tax Credit,-,-,-,-,-
Other Funds,209.48M,157.33M,141.01M,454.55M,439.9M
Funds from Operations,3.41B,3.95B,4.27B,1.19B,4.55B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(380.32M),140.27M,(207.73M),3.18B,(1.36B)
Receivables,(62.36M),(23.53M),(43M),(60.38M),(139.73M)
Accounts Payable,205.11M,198.21M,29.34M,2.11B,(338.09M)
Other Assets/Liabilities,(312.73M),220.63M,(114.94M),(100.29M),17.36M
Net Operating Cash Flow,3.03B,4.09B,4.07B,4.36B,3.19B
Net Operating Cash Flow Growth,-,35.13%,-0.54%,7.26%,-26.94%
Net Operating Cash Flow / Sales,8.44%,10.49%,9.75%,13.57%,6.56%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(1.06B),(1.13B),(1.22B),(568.02M),(1.04B)
Capital Expenditures Growth,-,-6.38%,-8.71%,53.56%,-83.94%
Capital Expenditures / Sales,-2.95%,-2.89%,-2.93%,-1.77%,-2.15%
Capital Expenditures (Fixed Assets),(1.06B),(1.13B),(1.22B),(568.02M),(1.04B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,44.88M,474.94M,(246.27M),(10.58M),(1.59M)
Purchase of Investments,(861.26M),(161.63M),(258.99M),(29.1M),(21.89M)
Sale/Maturity of Investments,906.14M,636.56M,12.72M,18.52M,20.3M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.01B),(623.55M),(1.46B),(578.6M),(1.05B)
Net Investing Cash Flow Growth,-,38.43%,-134.46%,60.42%,-80.85%
Net Investing Cash Flow / Sales,-2.82%,-1.60%,-3.50%,-1.80%,-2.16%
