Item,2017,2018,2019,2020,2021
Funds from Operations,27.95B,28.57B,29.48B,28.43B,23.67B
Funds from Operations Growth,-,2.20%,3.19%,-3.56%,-16.73%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(30.05B),11.08B,(21.28B),48.73B,(1.67B)
Net Operating Cash Flow,(2.09B),39.64B,8.2B,77.15B,22B
Net Operating Cash Flow Growth,-,"1,993.17%",-79.33%,841.36%,-71.49%
Net Operating Cash Flow / Interest Income,-3.40%,55.97%,10.71%,132.82%,43.58%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(3.36B),(3.77B),(5.34B),(3.45B),(4.12B)
Capital Expenditures (Fixed Assets),(3.36B),(3.77B),(5.34B),(3.45B),(4.12B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,377M,212M,259M,50M,190M
Purchase/Sale of Investments,3.29B,(49.07B),(19.03B),(206.77B),(79.85B)
Purchase of Investments,(192.78B),(228.66B),(294.62B),(477.29B),(391.73B)
Sale/Maturity of Investments,196.07B,179.6B,275.59B,270.51B,311.89B
Increase in Loans,(58.06B),(29B),(23.38B),-,(3.81B)
Decrease in Loans,12.02B,5.63B,2.88B,16.95B,1.75B
Other Uses,-,-,-,-,-
Other Sources,187M,181M,196M,116M,185M
Net Investing Cash Flow,(45.54B),(75.82B),(44.41B),(193.11B),(85.66B)
Net Investing Cash Flow Growth,-,-66.48%,41.43%,-334.86%,55.64%
Net Investing Cash Flow / Interest Income,-73.96%,-107.04%,-58.04%,-332.43%,-169.70%
