Item,2017,2018,2019,2020,2021
Funds from Operations,1.2B,1.41B,2.49B,3.31B,2.83B
Funds from Operations Growth,-,17.57%,76.87%,33.12%,-14.48%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,1.49B,1.23B,1.48B,5.5B,4.21B
Net Operating Cash Flow Growth,-,-17.13%,20.18%,271.07%,-23.59%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(422M),(675M),(730M),(869M),(910M)
Capital Expenditures Growth,-,-59.95%,-8.15%,-19.04%,-4.72%
Capital Expenditures (Fixed Assets),(422M),(675M),(730M),(869M),(910M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(116M),(2.13B),(36M),(4.05B),(534M)
Sale of Fixed Assets & Businesses,-,-,21M,466M,68M
Purchase/Sale of Investments,(805M),(1.86B),(766M),(2.48B),(1.94B)
Purchase of Investments,(2.7B),(3.85B),(2.58B),(7.4B),(7.4B)
Sale/Maturity of Investments,1.9B,1.99B,1.81B,4.92B,5.46B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,-,(22M),-
Other Sources,12M,-,-,-,19M
Net Investing Cash Flow,(1.33B),(4.66B),(1.51B),(6.96B),(3.3B)
Net Investing Cash Flow Growth,-,-250.04%,67.57%,-360.29%,52.57%
