Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.54B,2.58B,1.95B,(259M),2.26B
Net Income Growth,-,67.79%,-24.69%,-113.31%,970.66%
"Depreciation, Depletion & Amortization",611M,667M,690M,711M,769M
Depreciation and Depletion,442M,487M,510M,529M,576M
Amortization of Intangible Assets,169M,180M,180M,182M,193M
Deferred Taxes & Investment Tax Credit,(142M),(791M),(218M),535M,(354M)
Deferred Taxes,(142M),(791M),(218M),535M,(354M)
Investment Tax Credit,-,-,-,-,-
Other Funds,188M,280M,137M,1.15B,199M
Funds from Operations,2.2B,2.74B,2.56B,2.14B,2.87B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,124M,(289M),(133M),(146M),(193M)
Receivables,(204M),(269M),31M,(63M),(518M)
Accounts Payable,314M,201M,(178M),(80M),560M
Other Assets/Liabilities,61M,(33M),100M,194M,42M
Net Operating Cash Flow,2.32B,2.45B,2.42B,1.99B,2.68B
Net Operating Cash Flow Growth,-,5.60%,-1.18%,-17.75%,34.34%
Net Operating Cash Flow / Sales,19.05%,17.52%,18.01%,16.37%,17.93%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(679M),(935M),(749M),(560M),(690M)
Capital Expenditures Growth,-,-37.70%,19.89%,25.23%,-23.21%
Capital Expenditures / Sales,-5.57%,-6.68%,-5.57%,-4.60%,-4.62%
Capital Expenditures (Fixed Assets),(679M),(935M),(749M),(560M),(690M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(250M),(153M),(283M),(339M),(423M)
Sale of Fixed Assets & Businesses,23M,23M,340M,17M,86M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(26M),(29M),(2M),-,(10M)
Other Sources,25M,129M,34M,1M,-
Net Investing Cash Flow,(932M),(1.09B),(692M),(865M),(1.04B)
Net Investing Cash Flow Growth,-,-17.38%,36.75%,-25.00%,-19.88%
Net Investing Cash Flow / Sales,-7.65%,-7.82%,-5.15%,-7.11%,-6.95%
