Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,105.27M,108.84M,164.38M,242.02M,437.67M
Net Income Growth,-,3.39%,51.03%,47.24%,80.84%
"Depreciation, Depletion & Amortization",12.31M,14.87M,19.19M,28.7M,37.11M
Depreciation and Depletion,11.51M,14.87M,19.19M,28.7M,37.11M
Amortization of Intangible Assets,800K,-,-,-,-
Deferred Taxes & Investment Tax Credit,(843K),(577K),(1.63M),(2.77M),(13.22M)
Deferred Taxes,(843K),(577K),(1.63M),(2.77M),(13.22M)
Investment Tax Credit,-,-,-,-,-
Other Funds,62.24M,75.36M,82.87M,123.7M,172.06M
Funds from Operations,178.97M,198.49M,264.8M,391.65M,633.63M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(37.52M),17.81M,3M,(71.64M),(386.96M)
Receivables,(18.08M),2.51M,(14.12M),(37.98M),(77.9M)
Accounts Payable,871K,3.05M,10.41M,32.93M,(11.24M)
Other Assets/Liabilities,(1.08M),(10.2M),(3M),(15.31M),(177.28M)
Net Operating Cash Flow,141.45M,216.3M,267.8M,320.01M,246.67M
Net Operating Cash Flow Growth,-,52.92%,23.81%,19.49%,-22.92%
Net Operating Cash Flow / Sales,24.29%,34.45%,31.71%,26.50%,13.75%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(22.53M),(96.79M),(55.64M),(95.24M),(58.84M)
Capital Expenditures Growth,-,-329.67%,42.51%,-71.17%,38.21%
Capital Expenditures / Sales,-3.87%,-15.41%,-6.59%,-7.89%,-3.28%
Capital Expenditures (Fixed Assets),(22.53M),(96.79M),(55.64M),(94.45M),(58.84M)
Capital Expenditures (Other Assets),-,-,-,(793K),-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,9.27M,29K,25K,-
Purchase/Sale of Investments,11.93M,(76.51M),19.13M,(281.13M),62.83M
Purchase of Investments,(99.2M),(212.56M),(338.26M),(394.89M),(65.79M)
Sale/Maturity of Investments,111.13M,136.05M,357.39M,113.76M,128.61M
Other Uses,(4.15M),(3.08M),(2.7M),(2.54M),(16.49M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(14.74M),(167.11M),(39.18M),(378.89M),(12.51M)
Net Investing Cash Flow Growth,-,"-1,033.73%",76.56%,-867.11%,96.70%
Net Investing Cash Flow / Sales,-2.53%,-26.61%,-4.64%,-31.37%,-0.70%
