Item,2017,2018,2019,2020,2021
Funds from Operations,849.85M,928.95M,1.05B,1.18B,1.36B
Funds from Operations Growth,-,9.31%,13.44%,11.50%,15.51%
Changes in Working Capital,26M,11.79M,15.1M,(59.52M),(35.07M)
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,26.1M,18.7M,24.06M,19.72M,3.22M
Other Assets/Liabilities,(92K),(6.9M),(8.95M),(79.24M),(38.29M)
Net Operating Cash Flow,875.85M,940.74M,1.07B,1.12B,1.32B
Net Operating Cash Flow Growth,-,7.41%,13.63%,4.36%,18.52%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(15.25M),(25.35M),(23.54M),(8.71M),(19.08M)
Capital Expenditures Growth,-,-66.26%,7.16%,63.00%,-119.11%
Capital Expenditures (Fixed Assets),(15.25M),(25.35M),(23.54M),(8.71M),(19.08M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.25B),(1.62B),(3.48B),(2.02B),(6.05B)
Purchase of Investments,(1.42B),(1.77B),(3.59B),(2.28B),(6.34B)
Sale/Maturity of Investments,167.1M,147.55M,108.91M,259.46M,288.88M
Other Uses,-,-,-,-,(366.03M)
Other Sources,14.41M,7.65M,-,-,-
Net Investing Cash Flow,(1.25B),(1.64B),(3.5B),(2.03B),(6.44B)
