Item,2017,2018,2019,2020,2021
Funds from Operations,3.82B,5.43B,6.25B,5.49B,7.17B
Funds from Operations Growth,-,42.24%,15.18%,-12.28%,30.74%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,4.18B,3.83B,6.06B,10.69B,8.36B
Net Operating Cash Flow Growth,-,-8.55%,58.37%,76.34%,-21.74%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(799.5M),(1.21B),(1.08B),(1.02B),(1.09B)
Capital Expenditures Growth,-,-51.09%,10.84%,5.20%,-6.46%
Capital Expenditures (Fixed Assets),(799.5M),(1.21B),(1.08B),(1.02B),(1.09B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(2.08B),(1.76B),-,(1.98B),(3.48B)
Sale of Fixed Assets & Businesses,9.3M,-,-,-,-
Purchase/Sale of Investments,(2.91B),1.93B,(1.92B),(3.43B),(4.06B)
Purchase of Investments,(16.37B),(9.67B),(22.95B),(19.49B),(18.67B)
Sale/Maturity of Investments,13.46B,11.6B,21.04B,16.06B,14.61B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,(220M),(50M),(894M),(1.02B)
Other Sources,701.3M,-,254M,-,-
Net Investing Cash Flow,(5.08B),(1.26B),(2.79B),(7.32B),(9.64B)
Net Investing Cash Flow Growth,-,75.23%,-121.76%,-162.32%,-31.59%
