Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.2B,2.44B,2.12B,3.51B,8.08B
Net Income Growth,-,103.95%,-13.44%,66.05%,129.86%
"Depreciation, Depletion & Amortization",145.47M,148.2M,210.3M,235.9M,286.2M
Depreciation and Depletion,145.47M,148.2M,210.3M,235.9M,286.2M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,318.81M,(140M),(130.6M),75.6M,(147.1M)
Deferred Taxes,318.81M,(140M),(130.6M),75.6M,(147.1M)
Investment Tax Credit,-,-,-,-,-
Other Funds,570.86M,439.5M,435M,297M,783.4M
Funds from Operations,2.23B,2.89B,2.63B,4.12B,9B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(926.53M),(697M),(200.5M),(1.5B),(1.92B)
Receivables,(362.72M),(268.9M),(523.7M),(1.36B),(1.93B)
Accounts Payable,-,-,-,-,866.1M
Other Assets/Liabilities,(249.62M),(40.2M),658.7M,381.9M,(360.9M)
Net Operating Cash Flow,1.31B,2.2B,2.43B,2.62B,7.08B
Net Operating Cash Flow Growth,-,67.94%,10.70%,7.74%,170.47%
Net Operating Cash Flow / Sales,22.26%,32.71%,37.06%,30.81%,44.06%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(272.63M),(383.1M),(429.6M),(614.6M),(551.9M)
Capital Expenditures Growth,-,-40.52%,-12.14%,-43.06%,10.20%
Capital Expenditures / Sales,-4.64%,-5.71%,-6.55%,-7.23%,-3.43%
Capital Expenditures (Fixed Assets),(272.63M),(383.1M),(429.6M),(614.6M),(551.9M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(732.56M),(1.07B),(1.6B),544M,(4.83B)
Purchase of Investments,(1.28B),(1.85B),(3.2B),(3.24B),(7.05B)
Sale/Maturity of Investments,544.58M,775.6M,1.6B,3.79B,2.22B
Other Uses,-,(10M),-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.01B),(1.46B),(2.03B),(70.6M),(5.38B)
Net Investing Cash Flow Growth,-,-45.55%,-38.61%,96.52%,"-7,527.05%"
Net Investing Cash Flow / Sales,-17.12%,-21.80%,-30.92%,-0.83%,-33.50%
