Item,2017,2018,2019,2020,2021
Funds from Operations,5.94B,3.36B,1.15B,663.85M,1.1B
Funds from Operations Growth,-,-43.39%,-65.89%,-42.12%,65.15%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,6.74B,3.71B,2.14B,3.18B,4.09B
Net Operating Cash Flow Growth,-,-44.94%,-42.44%,49.00%,28.49%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(6.28B),(3.43B),(1.67B),(4.19B),(3.92B)
Purchase of Investments,(11.49B),(10.21B),(7.54B),(9.1B),(10.72B)
Sale/Maturity of Investments,5.21B,6.78B,5.87B,4.91B,6.8B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(30.23M),-,(26.16M),-,(203.02M)
Other Sources,-,46.05M,-,194.57M,-
Net Investing Cash Flow,(6.31B),(3.38B),(1.7B),(3.99B),(4.13B)
Net Investing Cash Flow Growth,-,46.42%,49.82%,-135.31%,-3.33%
