Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,281.8M,467.4M,303.6M,555.9M,740.1M
Net Income Growth,-,65.86%,-35.04%,83.10%,33.14%
"Depreciation, Depletion & Amortization",178.7M,181M,179M,205.3M,244.1M
Depreciation and Depletion,126.6M,141.5M,140.3M,154.2M,167.3M
Amortization of Intangible Assets,52.1M,39.5M,38.7M,51.1M,76.8M
Deferred Taxes & Investment Tax Credit,151.6M,(32.7M),(216.9M),9.3M,2.6M
Deferred Taxes,151.6M,(32.7M),(216.9M),9.3M,2.6M
Investment Tax Credit,-,-,-,-,-
Other Funds,121.3M,234M,565.6M,133.4M,84.6M
Funds from Operations,733.4M,849.7M,831.3M,903.9M,1.07B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(87.7M),(391.8M),(84.8M),(152.6M),(24.6M)
Receivables,(141.2M),(62.5M),(42.2M),14.7M,(113.2M)
Accounts Payable,83.4M,43.6M,46.4M,(68.2M),255.2M
Other Assets/Liabilities,(44M),(237.1M),(76.3M),(57.9M),23.4M
Net Operating Cash Flow,645.7M,457.9M,746.5M,751.3M,1.05B
Net Operating Cash Flow Growth,-,-29.08%,63.03%,0.64%,39.33%
Net Operating Cash Flow / Sales,9.76%,6.40%,10.56%,10.78%,12.45%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(226.1M),(256.6M),(257.2M),(218.6M),(272.1M)
Capital Expenditures Growth,-,-13.49%,-0.23%,15.01%,-24.47%
Capital Expenditures / Sales,-3.42%,-3.58%,-3.64%,-3.14%,-3.24%
Capital Expenditures (Fixed Assets),(190.5M),(226.7M),(219.4M),(201.4M),(255M)
Capital Expenditures (Other Assets),(35.6M),(29.9M),(37.8M),(17.2M),(17.1M)
Net Assets from Acquisitions,(319.3M),(3.8M),(6.5M),(350.4M),(1.48B)
Sale of Fixed Assets & Businesses,6M,9.4M,7.8M,9.2M,8.7M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(3.9M),-,-,-,-
Other Sources,1.4M,-,-,-,-
Net Investing Cash Flow,(543.3M),(232.5M),(251M),(554.2M),(1.74B)
Net Investing Cash Flow Growth,-,57.21%,-7.96%,-120.80%,-213.59%
Net Investing Cash Flow / Sales,-8.21%,-3.25%,-3.55%,-7.95%,-20.67%
