Item,2017,2018,2019,2020,2021
Funds from Operations,3.25B,1.37B,(1.05B),1.24B,1.46B
Funds from Operations Growth,-,-57.78%,-176.11%,218.37%,18.27%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,788M,1.94B,(2.69B),534M,151M
Net Operating Cash Flow Growth,-,146.57%,-238.24%,119.88%,-71.72%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.42B),-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(4.08B),(4.2B),(5.24B),(9.33B),(3.26B)
Purchase of Investments,(12.94B),(15.89B),(20.02B),(18.96B),(20.73B)
Sale/Maturity of Investments,8.87B,11.69B,14.78B,9.63B,17.47B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(113M),(193M),(261M),(153M),(303M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(4.19B),(5.82B),(5.5B),(9.48B),(3.57B)
Net Investing Cash Flow Growth,-,-38.85%,5.43%,-72.41%,62.38%
