Item,2017,2018,2019,2020,2021
Funds from Operations,657.66M,693.1M,676.8M,610.65M,719.32M
Funds from Operations Growth,-,5.39%,-2.35%,-9.77%,17.79%
Changes in Working Capital,(43.48M),(55.17M),(93.18M),(20.74M),(100.44M)
Receivables,5.06M,5.23M,(34.16M),(559K),(18.08M)
Inventories,-,-,-,-,-
Accounts Payable,4.42M,(9.18M),(3.61M),5.58M,(104.71M)
Other Assets/Liabilities,(52.96M),(51.22M),(55.41M),(25.76M),22.35M
Net Operating Cash Flow,614.18M,637.94M,583.63M,589.91M,618.88M
Net Operating Cash Flow Growth,-,3.87%,-8.51%,1.08%,4.91%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,1.42M,109K,-,149K,-
Purchase/Sale of Investments,(294.28M),237.42M,(124.42M),(35.72M),(474.7M)
Purchase of Investments,(576.7M),(574.57M),(488.89M),(312.58M),(905.18M)
Sale/Maturity of Investments,282.42M,811.99M,364.47M,276.86M,430.49M
Other Uses,-,-,-,-,-
Other Sources,-,16.22M,4M,2.45M,-
Net Investing Cash Flow,(292.86M),253.75M,(120.42M),(33.12M),(474.7M)
