Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.25B,1.34B,977M,1.26B,1.5B
Net Income Growth,-,7.18%,-27.31%,29.38%,18.28%
"Depreciation, Depletion & Amortization",481M,516M,484M,479M,467M
Depreciation and Depletion,469M,493M,457M,452M,-
Amortization of Intangible Assets,12M,23M,27M,27M,-
Deferred Taxes & Investment Tax Credit,(58M),46M,47M,69M,125M
Deferred Taxes,(58M),46M,47M,69M,125M
Investment Tax Credit,-,-,-,-,-
Other Funds,(234M),(321M),(220M),(54M),(388M)
Funds from Operations,1.44B,1.59B,1.29B,1.76B,1.7B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.04B),(49M),(112M),228M,2M
Receivables,(1.3B),76M,(145M),75M,(9M)
Accounts Payable,193M,115M,(9M),(9M),194M
Other Assets/Liabilities,(13M),(154M),40M,216M,(48M)
Net Operating Cash Flow,403M,1.54B,1.18B,1.99B,1.7B
Net Operating Cash Flow Growth,-,281.14%,-23.44%,68.88%,-14.35%
Net Operating Cash Flow / Sales,3.14%,11.34%,8.66%,14.42%,11.99%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(501M),(578M),(586M),(505M),(553M)
Capital Expenditures Growth,-,-15.37%,-1.38%,13.82%,-9.50%
Capital Expenditures / Sales,-3.90%,-4.27%,-4.32%,-3.67%,-3.90%
Capital Expenditures (Fixed Assets),(501M),(578M),(586M),(505M),(553M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(592M),(28M),(8M),(7M),-
Sale of Fixed Assets & Businesses,-,-,1.33B,-,-
Purchase/Sale of Investments,(7M),(397M),64M,(66M),1M
Purchase of Investments,(7M),(397M),(19M),(335M),(71M)
Sale/Maturity of Investments,-,-,83M,269M,72M
Other Uses,-,-,(28M),(7M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,149M,(948M),774M,(585M),(528M)
Net Investing Cash Flow Growth,-,-736.24%,181.65%,-175.58%,9.74%
Net Investing Cash Flow / Sales,1.16%,-7.00%,5.70%,-4.25%,-3.72%
