Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,450M,428M,646M,432M,1.26B
Net Income Growth,-,-4.89%,50.93%,-33.13%,191.67%
"Depreciation, Depletion & Amortization",883M,888M,875M,892M,888M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(601M),78M,149M,(74M),(196M)
Deferred Taxes,(601M),78M,149M,(74M),(196M)
Investment Tax Credit,-,-,-,-,-
Other Funds,141M,23M,29M,42M,544M
Funds from Operations,873M,1.42B,1.7B,1.29B,2.5B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,772M,90M,(194M),(55M),377M
Receivables,(57M),68M,(6M),(19M),(235M)
Accounts Payable,(1M),44M,(72M),(15M),142M
Other Assets/Liabilities,790M,30M,(90M),(48M),593M
Net Operating Cash Flow,1.65B,1.51B,1.51B,1.24B,2.87B
Net Operating Cash Flow Growth,-,-8.39%,-0.13%,-17.81%,132.26%
Net Operating Cash Flow / Sales,39.83%,34.03%,32.79%,30.00%,43.94%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(473M),(422M),(404M),(309M),(524M)
Capital Expenditures Growth,-,10.78%,4.27%,23.51%,-69.58%
Capital Expenditures / Sales,-11.45%,-9.53%,-8.80%,-7.49%,-8.01%
Capital Expenditures (Fixed Assets),(473M),(422M),(404M),(309M),(514M)
Capital Expenditures (Other Assets),-,-,-,-,(10M)
Net Assets from Acquisitions,-,(388M),-,-,-
Sale of Fixed Assets & Businesses,20M,26M,70M,2M,1M
Purchase/Sale of Investments,25M,-,-,-,(1M)
Purchase of Investments,-,-,-,-,(13M)
Sale/Maturity of Investments,25M,-,-,-,12M
Other Uses,-,-,-,-,-
Other Sources,-,1M,-,-,-
Net Investing Cash Flow,(427M),(773M),(319M),(305M),(466M)
Net Investing Cash Flow Growth,-,-81.03%,58.73%,4.39%,-52.79%
Net Investing Cash Flow / Sales,-10.34%,-17.45%,-6.95%,-7.40%,-7.13%
