Item,2017,2018,2019,2020,2021
Funds from Operations,(2.33B),6.76B,9.14B,5.25B,7.96B
Funds from Operations Growth,-,390.63%,35.12%,-42.50%,51.54%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,(8.59B),61M,(928M),1.04B,6.28B
Net Operating Cash Flow Growth,-,100.71%,"-1,621.31%",211.85%,504.91%
Item,2017,2018,2019,2020,2021
Capital Expenditures,-,-,-,-,-
Capital Expenditures Growth,-,-,-,-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(5.72B),-,-,-
Sale of Fixed Assets & Businesses,792M,10M,2M,2.17B,4.68B
Purchase/Sale of Investments,16.14B,5.28B,(6.98B),(8.38B),(6.97B)
Purchase of Investments,(63.25B),(58.55B),(72.54B),(73.34B),(88.42B)
Sale/Maturity of Investments,79.39B,63.84B,65.56B,64.96B,81.45B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(2.26B),-,-,-,(995M)
Other Sources,-,200M,1.5B,6M,-
Net Investing Cash Flow,14.67B,(223M),(5.48B),(6.2B),(3.28B)
Net Investing Cash Flow Growth,-,-101.52%,"-2,355.16%",-13.28%,47.11%
