Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,(45.19M),(11.63M),161.15M,134M,145.45M
Net Income Growth,-,74.27%,"1,485.98%",-16.85%,8.55%
"Depreciation, Depletion & Amortization",9M,9.67M,14.12M,18.1M,32.44M
Depreciation and Depletion,8.6M,8.27M,9.39M,13.01M,-
Amortization of Intangible Assets,400K,1.4M,4.73M,5.09M,-
Deferred Taxes & Investment Tax Credit,(1.39M),123K,(73.38M),(17.12M),(31.24M)
Deferred Taxes,(1.39M),123K,(73.38M),(17.12M),(31.24M)
Investment Tax Credit,-,-,-,-,-
Other Funds,10.56M,16.45M,35.75M,106.01M,190.32M
Funds from Operations,(27.03M),14.61M,137.64M,240.99M,336.97M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.42M),1.52M,1.43M,(24.65M),15.06M
Receivables,(4.8M),(13.52M),(68.75M),(34.32M),(151.16M)
Accounts Payable,-,23.08M,22.2M,35.7M,117.18M
Other Assets/Liabilities,(2.58M),(17.78M),63.76M,(16.32M),78.3M
Net Operating Cash Flow,(28.44M),16.13M,139.07M,216.33M,352.03M
Net Operating Cash Flow Growth,-,156.72%,762.06%,55.56%,62.72%
Net Operating Cash Flow / Sales,-9.94%,5.10%,22.27%,27.93%,25.47%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(4.12M),(4.15M),(14.79M),(20.56M),(52.51M)
Capital Expenditures Growth,-,-0.73%,-256.25%,-39.02%,-155.41%
Capital Expenditures / Sales,-1.44%,-1.31%,-2.37%,-2.65%,-3.80%
Capital Expenditures (Fixed Assets),(4.12M),(4.15M),(14.79M),(20.56M),(52.26M)
Capital Expenditures (Other Assets),-,-,-,-,(250K)
Net Assets from Acquisitions,-,(15M),-,-,(235.65M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,(5.01M),(931.39M)
Purchase of Investments,-,-,-,(5.01M),(992.96M)
Sale/Maturity of Investments,-,-,-,-,61.57M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(4.12M),(19.15M),(14.79M),(25.57M),(1.22B)
Net Investing Cash Flow Growth,-,-364.72%,22.78%,-72.90%,"-4,669.82%"
Net Investing Cash Flow / Sales,-1.44%,-6.06%,-2.37%,-3.30%,-88.24%
