Item,2017,2018,2019,2020,2021
Funds from Operations,505.98M,635.98M,629.96M,493.35M,680.88M
Funds from Operations Growth,-,25.69%,-0.95%,-21.69%,38.01%
Changes in Working Capital,(35.84M),(25.12M),(8.03M),6.12M,(20.68M)
Receivables,(26.08M),(26.37M),(4.69M),16.94M,(24.87M)
Inventories,-,-,-,-,-
Accounts Payable,(2.11M),(760K),4.18M,997K,6.68M
Other Assets/Liabilities,(7.64M),2.02M,(7.52M),(11.82M),(2.49M)
Net Operating Cash Flow,470.15M,610.86M,621.93M,499.47M,660.2M
Net Operating Cash Flow Growth,-,29.93%,1.81%,-19.69%,32.18%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(347.78M),(226.19M),(200.01M),(180.8M),(177.63M)
Capital Expenditures Growth,-,34.96%,11.57%,9.60%,1.75%
Capital Expenditures (Fixed Assets),(347.78M),(226.19M),(200.01M),(180.8M),(177.63M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(648.76M),-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(6.89M),119.64M,(92.57M),146.75M,(109.53M)
Purchase of Investments,(177.03M),(182.69M),(313.37M),(94.8M),(439.52M)
Sale/Maturity of Investments,170.14M,302.33M,220.8M,241.56M,329.98M
Other Uses,(4.92M),-,(125K),-,-
Other Sources,-,-,9.35M,8.06M,-
Net Investing Cash Flow,(1.01B),(106.56M),(283.35M),(25.99M),(287.17M)
