Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,2.27B,2.26B,272M,80M,1.91B
Net Income Growth,-,-0.62%,-87.95%,-70.59%,"2,282.50%"
"Depreciation, Depletion & Amortization",2.15B,1.99B,2.05B,1.99B,1.26B
Depreciation and Depletion,611M,478M,518M,547M,551M
Amortization of Intangible Assets,1.54B,1.51B,1.53B,1.44B,711M
Deferred Taxes & Investment Tax Credit,(797M),(211M),(175M),(349M),(20M)
Deferred Taxes,(797M),(211M),(175M),(349M),(20M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(1.21B),352M,404M,336M,381M
Funds from Operations,2.41B,4.39B,2.55B,2.06B,3.53B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,36M,(17M),(175M),427M,(452M)
Receivables,-,187M,116M,(51M),(176M)
Accounts Payable,-,(129M),(460M),319M,248M
Other Assets/Liabilities,156M,(10M),41M,(4M),(365M)
Net Operating Cash Flow,2.45B,4.37B,2.37B,2.48B,3.08B
Net Operating Cash Flow Growth,-,78.55%,-45.69%,4.59%,23.97%
Net Operating Cash Flow / Sales,26.44%,46.44%,26.73%,28.82%,27.81%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(618M),(661M),(628M),(522M),(932M)
Capital Expenditures Growth,-,-6.96%,4.99%,16.88%,-78.54%
Capital Expenditures / Sales,-6.68%,-7.03%,-7.07%,-6.06%,-8.42%
Capital Expenditures (Fixed Assets),(552M),(611M),(526M),(392M),(800M)
Capital Expenditures (Other Assets),(66M),(50M),(102M),(130M),(132M)
Net Assets from Acquisitions,-,(18M),(1.7B),(34M),(23M)
Sale of Fixed Assets & Businesses,2.68B,160M,60M,165M,1M
Purchase/Sale of Investments,-,(3M),(18M),(27M),10M
Purchase of Investments,-,(9M),(19M),(30M),(8M)
Sale/Maturity of Investments,-,6M,1M,3M,18M
Other Uses,-,-,-,-,-
Other Sources,-,-,144M,-,-
Net Investing Cash Flow,2.07B,(522M),(2.28B),(418M),(934M)
Net Investing Cash Flow Growth,-,-125.19%,-337.55%,81.70%,-123.44%
Net Investing Cash Flow / Sales,22.39%,-5.55%,-25.73%,-4.85%,-8.44%
