Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.2B,1.06B,1.14B,1.2B,1.3B
Net Income Growth,-,-11.98%,7.09%,5.78%,8.08%
"Depreciation, Depletion & Amortization",798.6M,845.8M,926.3M,975.9M,1.07B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,271.7M,297.3M,162.9M,209.4M,151.1M
Deferred Taxes,271.7M,297.3M,162.9M,209.4M,151.1M
Investment Tax Credit,-,-,-,-,-
Other Funds,(125.3M),(96.2M),(69.8M),(142.3M),(91.4M)
Funds from Operations,2.15B,2.11B,2.16B,2.24B,2.43B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(71.3M),338.1M,190.4M,(48.4M),(399.8M)
Receivables,(86.4M),23.5M,98.2M,16.1M,(249.2M)
Accounts Payable,8.5M,110.6M,1.5M,(61.3M),126.9M
Other Assets/Liabilities,(42.7M),212.8M,92.2M,(24.4M),(170.3M)
Net Operating Cash Flow,2.08B,2.45B,2.35B,2.2B,2.03B
Net Operating Cash Flow Growth,-,17.65%,-4.09%,-6.37%,-7.44%
Net Operating Cash Flow / Sales,27.18%,31.84%,31.18%,30.32%,24.44%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.96B),(2.12B),(2.26B),(2.24B),(2.25B)
Capital Expenditures Growth,-,-7.97%,-6.86%,0.97%,-0.63%
Capital Expenditures / Sales,-25.62%,-27.55%,-30.05%,-30.92%,-27.09%
Capital Expenditures (Fixed Assets),(1.96B),(2.12B),(2.26B),(2.24B),(2.25B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(226M),(301.4M),(268.2M),(635.5M),(119.9M)
Sale of Fixed Assets & Businesses,24M,12.1M,37.6M,20.3M,21.9M
Purchase/Sale of Investments,(104.6M),100K,(52.4M),(2.8M),18.7M
Purchase of Investments,(113.3M),(118.5M),(52.6M),(59M),-
Sale/Maturity of Investments,8.7M,118.6M,200K,56.2M,18.7M
Other Uses,-,-,-,(5.3M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2.25B),(2.38B),(2.49B),(2.84B),(2.31B)
Net Investing Cash Flow Growth,-,-5.78%,-4.63%,-13.74%,18.54%
Net Investing Cash Flow / Sales,-29.47%,-31.05%,-33.16%,-39.19%,-27.80%
