Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,596.89M,957.06M,891.31M,700M,681M
Net Income Growth,-,60.34%,-6.87%,-21.46%,-2.71%
"Depreciation, Depletion & Amortization",141.03M,129.84M,225.7M,283M,253M
Depreciation and Depletion,50.94M,56.4M,89.69M,114M,115M
Amortization of Intangible Assets,90.09M,73.45M,136.01M,169M,138M
Deferred Taxes & Investment Tax Credit,(918K),(151.64M),(349K),24M,34M
Deferred Taxes,(918K),(151.64M),(349K),24M,34M
Investment Tax Credit,-,-,-,-,-
Other Funds,138.09M,91.48M,112.56M,71M,69M
Funds from Operations,875.09M,1.03B,1.23B,1.08B,1.04B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(86.35M),(4.57M),(213.75M),135M,(124M)
Receivables,(54.67M),(43.81M),(82.27M),352M,(78M)
Accounts Payable,(10.35M),18.08M,(1.63M),(62M),3M
Other Assets/Liabilities,(10.56M),(4.81M),(29.43M),(160M),(96M)
Net Operating Cash Flow,788.73M,1.02B,1.02B,1.21B,913M
Net Operating Cash Flow Growth,-,29.60%,-0.66%,19.45%,-24.73%
Net Operating Cash Flow / Sales,22.51%,26.82%,19.44%,23.75%,19.02%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(71.01M),(73.34M),(101.59M),(105M),(105M)
Capital Expenditures Growth,-,-3.28%,-38.52%,-3.36%,0.00%
Capital Expenditures / Sales,-2.03%,-1.92%,-1.94%,-2.06%,-2.19%
Capital Expenditures (Fixed Assets),(71.01M),(73.34M),(101.59M),(105M),(105M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(215.99M),(667.62M),(3.98B),-,(963M)
Sale of Fixed Assets & Businesses,-,-,188.77M,904M,259M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(287M),(683.58M),(3.89B),799M,(785M)
Net Investing Cash Flow Growth,-,-138.18%,-468.92%,120.55%,-198.25%
Net Investing Cash Flow / Sales,-8.19%,-17.94%,-74.46%,15.65%,-16.36%
