Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,5.47B,3.31B,3.33B,2.77B,3.78B
Net Income Growth,-,-39.52%,0.66%,-16.99%,36.75%
"Depreciation, Depletion & Amortization",1.32B,1.33B,1.35B,1.38B,1.42B
Depreciation and Depletion,1.32B,1.33B,1.35B,1.38B,1.42B
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(3.23B),279M,273M,180M,167M
Deferred Taxes,(3.23B),279M,273M,180M,167M
Investment Tax Credit,-,-,-,-,-
Other Funds,(116M),(286M),(220M),(67M),(442M)
Funds from Operations,3.44B,4.63B,4.73B,4.26B,4.93B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,35M,8M,117M,2M,173M
Receivables,(70M),(46M),45M,83M,(141M)
Accounts Payable,41M,104M,98M,(20M),128M
Other Assets/Liabilities,44M,54M,(28M),(100M),114M
Net Operating Cash Flow,3.47B,4.64B,4.85B,4.26B,5.1B
Net Operating Cash Flow Growth,-,33.67%,4.50%,-12.10%,19.61%
Net Operating Cash Flow / Sales,30.43%,37.89%,40.63%,40.28%,40.72%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(2.04B),(1.75B),(1.66B),(1.63B),(1.79B)
Capital Expenditures Growth,-,14.46%,5.04%,1.87%,-10.15%
Capital Expenditures / Sales,-17.88%,-14.24%,-13.88%,-15.36%,-14.30%
Capital Expenditures (Fixed Assets),(2.04B),(1.75B),(1.66B),(1.63B),(1.79B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(541M)
Sale of Fixed Assets & Businesses,97M,319M,254M,56M,529M
Purchase/Sale of Investments,411M,(231M),(730M),998M,(70M)
Purchase of Investments,(782M),(736M),(2.84B),(426M),(75M)
Sale/Maturity of Investments,1.19B,505M,2.11B,1.42B,5M
Other Uses,-,(27M),-,(77M),(4M)
Other Sources,-,-,6M,-,39M
Net Investing Cash Flow,(1.5B),(1.68B),(2.1B),(649M),(1.88B)
Net Investing Cash Flow Growth,-,-12.64%,-24.82%,69.12%,-189.21%
Net Investing Cash Flow / Sales,-13.10%,-13.75%,-17.61%,-6.13%,-14.99%
