Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,433.7M,487.2M,365.9M,317.8M,200.9M
Net Income Growth,-,12.34%,-24.90%,-13.15%,-36.78%
"Depreciation, Depletion & Amortization",138.7M,157.7M,177.8M,182.7M,187.3M
Depreciation and Depletion,136.3M,155.5M,175.3M,177.7M,181.5M
Amortization of Intangible Assets,2.4M,2.2M,2.5M,5M,5.8M
Deferred Taxes & Investment Tax Credit,(3.6M),37.5M,20M,3.8M,13.5M
Deferred Taxes,(3.6M),37.5M,20M,3.8M,13.5M
Investment Tax Credit,-,-,-,-,-
Other Funds,(25M),22.9M,44.2M,4.4M,102.3M
Funds from Operations,543.8M,705.3M,607.9M,508.7M,504M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(62.6M),(24.4M),(33.9M),44.5M,(85.9M)
Receivables,(40.4M),(25.1M),1.1M,(21M),(76.3M)
Accounts Payable,(8.3M),32.9M,(34.9M),104.7M,16.5M
Other Assets/Liabilities,(1.8M),(18.3M),700K,(8.2M),4.8M
Net Operating Cash Flow,481.2M,680.9M,574M,553.2M,418.1M
Net Operating Cash Flow Growth,-,41.50%,-15.70%,-3.62%,-24.42%
Net Operating Cash Flow / Sales,14.05%,18.13%,15.14%,15.07%,10.20%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(306.8M),(334.2M),(208.4M),(163.3M),(306.4M)
Capital Expenditures Growth,-,-8.93%,37.64%,21.64%,-87.63%
Capital Expenditures / Sales,-8.96%,-8.90%,-5.50%,-4.45%,-7.48%
Capital Expenditures (Fixed Assets),(306.8M),(334.2M),(167.7M),(147.2M),(290.1M)
Capital Expenditures (Other Assets),-,-,(40.7M),(16.1M),(16.3M)
Net Assets from Acquisitions,-,(166.8M),(116.7M),-,-
Sale of Fixed Assets & Businesses,2.2M,-,-,-,-
Purchase/Sale of Investments,-,-,(22.6M),-,-
Purchase of Investments,-,-,(22.6M),-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(2.2M),(200K),-,-,(4.1M)
Other Sources,-,2.1M,-,1.7M,-
Net Investing Cash Flow,(306.8M),(501.2M),(346M),(162.5M),(310.5M)
Net Investing Cash Flow Growth,-,-63.36%,30.97%,53.03%,-91.08%
Net Investing Cash Flow / Sales,-8.96%,-13.34%,-9.12%,-4.43%,-7.58%
