Item,2019,2020,2021,2022,2023
Net Income before Extraordinaries,(1.59B),827M,1.34B,1.33B,1.62B
Net Income Growth,-,151.99%,62.26%,-1.04%,21.65%
"Depreciation, Depletion & Amortization",621.1M,645.4M,686.6M,716M,767.9M
Depreciation and Depletion,555.7M,-,-,-,-
Amortization of Intangible Assets,65.4M,-,-,-,-
Deferred Taxes & Investment Tax Credit,(12.1M),9.1M,30.7M,(23.2M),123M
Deferred Taxes,(12.1M),9.1M,30.7M,(23.2M),123M
Investment Tax Credit,-,-,-,-,-
Other Funds,2.97B,405.8M,106.9M,143.8M,174.1M
Funds from Operations,1.99B,1.89B,2.17B,2.16B,2.68B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(222M),(17.5M),550.2M,(733M),(1.07B)
Receivables,-,-,-,-,-
Accounts Payable,242.6M,(79.8M),142.6M,403.8M,16.8M
Other Assets/Liabilities,(123.9M),46M,286.9M,(192.7M),27.5M
Net Operating Cash Flow,1.77B,1.87B,2.72B,1.43B,1.61B
Net Operating Cash Flow Growth,-,5.88%,45.27%,-47.30%,12.80%
Net Operating Cash Flow / Sales,7.74%,7.92%,10.65%,5.44%,5.70%
Item,2019,2020,2021,2022,2023
Capital Expenditures,(817.1M),(1.04B),(898.8M),(1.02B),(1.25B)
Capital Expenditures Growth,-,-26.88%,13.30%,-13.80%,-22.59%
Capital Expenditures / Sales,-3.58%,-4.39%,-3.52%,-3.89%,-4.43%
Capital Expenditures (Fixed Assets),(817.1M),(1.04B),(898.8M),(1.02B),(1.25B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,400K,-,9.1M,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(816.7M),(1.02B),(889.7M),(1.02B),(1.25B)
Net Investing Cash Flow Growth,-,-24.92%,12.79%,-14.63%,-22.93%
Net Investing Cash Flow / Sales,-3.58%,-4.32%,-3.49%,-3.87%,-4.43%
