Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,2.16B,1.79B,2.21B,2.35B,2.74B
Net Income Growth,-,-17.42%,23.77%,6.12%,16.58%
"Depreciation, Depletion & Amortization",618.8M,620.1M,594.7M,601.3M,570.3M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(504.3M),93.5M,(29.6M),118.8M,62.2M
Deferred Taxes,(504.3M),93.5M,(29.6M),118.8M,62.2M
Investment Tax Credit,-,-,-,-,-
Other Funds,204.3M,342.6M,60.5M,204.8M,(278.1M)
Funds from Operations,2.48B,2.84B,2.84B,3.27B,3.09B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,359.2M,(35.4M),839.8M,(287.7M),226.7M
Receivables,(122.7M),(42.7M),37.9M,27.9M,(166.3M)
Accounts Payable,575.3M,162.4M,392.5M,343.1M,456.7M
Other Assets/Liabilities,(109M),(208.8M),306.3M,(304M),22.1M
Net Operating Cash Flow,2.84B,2.81B,3.68B,2.98B,3.32B
Net Operating Cash Flow Growth,-,-1.20%,30.97%,-18.85%,11.16%
Net Operating Cash Flow / Sales,18.05%,16.64%,20.86%,16.46%,17.46%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(622.7M),(537.6M),(460.8M),(530.8M),(568.7M)
Capital Expenditures Growth,-,13.67%,14.29%,-15.19%,-7.14%
Capital Expenditures / Sales,-3.96%,-3.19%,-2.61%,-2.93%,-2.99%
Capital Expenditures (Fixed Assets),(622.7M),(537.6M),(460.8M),(530.8M),(568.7M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(8.04B),-,-,-,(1.2B)
Sale of Fixed Assets & Businesses,1.4M,96.4M,1.7M,5.6M,77.4M
Purchase/Sale of Investments,(17.3M),100K,(48M),15.5M,15.4M
Purchase of Investments,(17.3M),-,(48M),-,-
Sale/Maturity of Investments,-,100K,-,15.5M,15.4M
Other Uses,(11M),(59.7M),-,(3.1M),(13.5M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(8.69B),(500.8M),(486.2M),(512.8M),(1.69B)
Net Investing Cash Flow Growth,-,94.23%,2.92%,-5.47%,-229.70%
Net Investing Cash Flow / Sales,-55.18%,-2.97%,-2.76%,-2.83%,-8.90%
