Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,596M,713.4M,(52.4M),629.3M,952.8M
Net Income Growth,-,19.70%,-107.35%,"1,300.95%",51.41%
"Depreciation, Depletion & Amortization",313.1M,336.7M,355.9M,350.9M,368.4M
Depreciation and Depletion,288.8M,308.8M,326.8M,323.5M,346.7M
Amortization of Intangible Assets,24.3M,27.9M,29.1M,27.4M,21.7M
Deferred Taxes & Investment Tax Credit,(20.6M),47.5M,(133.6M),169.2M,(23.7M)
Deferred Taxes,(20.6M),47.5M,(133.6M),169.2M,(23.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,95.8M,84M,446.4M,82.1M,60.4M
Funds from Operations,984.3M,1.18B,616.3M,1.23B,1.36B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,35.5M,86M,101.1M,(38M),(93.3M)
Receivables,(7.2M),2.1M,13.7M,(18.4M),(3.9M)
Accounts Payable,12.6M,55M,(68.5M),48.9M,43.2M
Other Assets/Liabilities,(7.4M),15.5M,188.2M,160M,(61M)
Net Operating Cash Flow,1.02B,1.27B,717.4M,1.19B,1.26B
Net Operating Cash Flow Growth,-,24.30%,-43.40%,66.36%,5.96%
Net Operating Cash Flow / Sales,12.62%,14.89%,9.19%,16.59%,13.13%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(418.8M),(477.9M),(484.5M),(270.3M),(402.5M)
Capital Expenditures Growth,-,-14.11%,-1.38%,44.21%,-48.91%
Capital Expenditures / Sales,-5.18%,-5.62%,-6.21%,-3.76%,-4.18%
Capital Expenditures (Fixed Assets),(418.8M),(477.9M),(484.5M),(270.3M),(402.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(40.4M),-,(55.8M),-,-
Sale of Fixed Assets & Businesses,3.3M,13.2M,5.8M,5.4M,10.1M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(18.5M),(10.4M),(15.6M),-,-
Other Sources,-,100K,600K,-,-
Net Investing Cash Flow,(469.4M),(473M),(550.1M),(263.2M),(397.5M)
Net Investing Cash Flow Growth,-,-0.77%,-16.30%,52.15%,-51.03%
Net Investing Cash Flow / Sales,-5.81%,-5.56%,-7.05%,-3.66%,-4.13%
