Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.19B,1.44B,1.44B,1.02B,1.51B
Net Income Growth,-,20.83%,-0.32%,-28.91%,47.69%
"Depreciation, Depletion & Amortization",282.1M,264M,231.5M,222.6M,212.1M
Depreciation and Depletion,168.3M,161.5M,147.7M,139.5M,132.1M
Amortization of Intangible Assets,113.8M,102.5M,83.8M,83.1M,80M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,201.1M,(62.7M),63.5M,450.3M,65.2M
Funds from Operations,1.68B,1.64B,1.73B,1.69B,1.78B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,348.5M,80.5M,125.1M,30.9M,160.5M
Receivables,(341.6M),88.3M,(156.6M),141.2M,(989.1M)
Accounts Payable,763.2M,242.9M,276.3M,(428.6M),921.3M
Other Assets/Liabilities,(73.1M),(250.7M),5.4M,318.3M,228.3M
Net Operating Cash Flow,2.02B,1.72B,1.86B,1.72B,1.95B
Net Operating Cash Flow Growth,-,-14.90%,7.76%,-7.08%,12.80%
Net Operating Cash Flow / Sales,13.25%,11.26%,12.41%,13.09%,13.61%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(156M),(195.7M),(102.2M),(75.4M),(665.8M)
Capital Expenditures Growth,-,-25.45%,47.78%,26.22%,-783.02%
Capital Expenditures / Sales,-1.02%,-1.28%,-0.68%,-0.57%,-4.66%
Capital Expenditures (Fixed Assets),(156M),(195.7M),(102.2M),(75.4M),(665.8M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(43.3M),(394M),(61.4M),(89.4M),(181.9M)
Sale of Fixed Assets & Businesses,-,308.4M,79.4M,3.2M,114.1M
Purchase/Sale of Investments,66.9M,15.9M,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,66.9M,15.9M,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(132.4M),(265.4M),(82.3M),(158.4M),(731.1M)
Net Investing Cash Flow Growth,-,-100.45%,68.99%,-92.47%,-361.55%
Net Investing Cash Flow / Sales,-0.87%,-1.74%,-0.55%,-1.20%,-5.12%
