Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,19.85B,21.42B,14.77B,(23.25B),23.6B
Net Income Growth,-,7.93%,-31.03%,-257.38%,201.49%
"Depreciation, Depletion & Amortization",17.89B,18.05B,19B,20.71B,20.61B
Depreciation and Depletion,17.89B,18.05B,19B,20.71B,20.61B
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(8.58B),(60M),(944M),(8.86B),303M
Deferred Taxes,(8.58B),(60M),(944M),(8.86B),303M
Investment Tax Credit,-,-,-,-,-
Other Funds,2.32B,(1.98B),(5.58B),25.51B,136M
Funds from Operations,31.49B,37.43B,27.25B,14.11B,44.64B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.42B),(1.42B),2.46B,558M,3.49B
Receivables,(3.95B),(545M),(2.64B),5.38B,(12.1B)
Accounts Payable,5.1B,2.32B,3.73B,(7.14B),16.82B
Other Assets/Liabilities,(888M),(86M),1.31B,2.63B,(748M)
Net Operating Cash Flow,30.07B,36.01B,29.72B,14.67B,48.13B
Net Operating Cash Flow Growth,-,19.78%,-17.49%,-50.64%,228.12%
Net Operating Cash Flow / Sales,12.68%,12.90%,11.61%,8.23%,17.16%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(15.4B),(19.57B),(24.36B),(17.28B),(12.08B)
Capital Expenditures Growth,-,-27.09%,-24.46%,29.06%,30.12%
Capital Expenditures / Sales,-6.49%,-7.01%,-9.52%,-9.70%,-4.31%
Capital Expenditures (Fixed Assets),(15.4B),(19.57B),(24.36B),(17.28B),(12.08B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(150M),-,-,-,(436M)
Sale of Fixed Assets & Businesses,3.1B,4.27B,3.85B,1.62B,3.18B
Purchase/Sale of Investments,(5.51B),(1.98B),(3.91B),(4.86B),(2.82B)
Purchase of Investments,(5.51B),(1.98B),(3.91B),(4.86B),(2.82B)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(15.88B),(16.3B),(22.93B),(17.84B),(10.67B)
Net Investing Cash Flow Growth,-,-2.64%,-40.65%,22.20%,40.17%
Net Investing Cash Flow / Sales,-6.70%,-5.84%,-8.96%,-10.01%,-3.80%
