Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,473.46M,93.51M,43.1M,(669.1M),420.5M
Net Income Growth,-,-80.25%,-53.91%,"-1,652.44%",162.85%
"Depreciation, Depletion & Amortization",267.06M,268.99M,514.6M,487M,505.3M
Depreciation and Depletion,248.16M,251.89M,489.9M,465.3M,485.7M
Amortization of Intangible Assets,18.9M,17.1M,24.7M,21.7M,19.6M
Deferred Taxes & Investment Tax Credit,(517.91M),(26.68M),21.1M,(118.3M),(4.5M)
Deferred Taxes,(517.91M),(26.68M),21.1M,(118.3M),(4.5M)
Investment Tax Credit,-,-,-,-,-
Other Funds,129.61M,67.04M,188.9M,813.5M,66.9M
Funds from Operations,352.23M,402.86M,767.7M,513.1M,988.2M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,106.85M,(50.07M),75.3M,(79.5M),44.4M
Receivables,(9.19M),(1.73M),27M,(16.5M),(82.3M)
Accounts Payable,(342K),(6.08M),4.4M,(6.6M),(30.4M)
Other Assets/Liabilities,49.2M,(11.89M),55M,17M,8.5M
Net Operating Cash Flow,459.08M,352.79M,843M,433.6M,1.03B
Net Operating Cash Flow Growth,-,-23.15%,138.95%,-48.56%,138.15%
Net Operating Cash Flow / Sales,14.58%,9.83%,15.90%,12.12%,17.49%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(100.76M),(174.16M),(202.3M),(141.8M),(268.3M)
Capital Expenditures Growth,-,-72.85%,-16.16%,29.91%,-89.21%
Capital Expenditures / Sales,-3.20%,-4.85%,-3.82%,-3.96%,-4.54%
Capital Expenditures (Fixed Assets),(100.76M),(92.56M),(190.6M),(137M),(244.1M)
Capital Expenditures (Other Assets),-,(81.6M),(11.7M),(4.8M),(24.2M)
Net Assets from Acquisitions,(129.32M),(1.95B),(1.36B),(3M),(919.6M)
Sale of Fixed Assets & Businesses,1.01M,662.04M,-,16.1M,1.5M
Purchase/Sale of Investments,(500K),18.89M,(400K),(140.4M),(27.4M)
Purchase of Investments,(500K),-,(400K),(140.4M),(27.4M)
Sale/Maturity of Investments,-,18.89M,-,-,-
Other Uses,(845K),(338K),(6.5M),-,(8M)
Other Sources,94.55M,263.12M,16.1M,20.2M,26.6M
Net Investing Cash Flow,(221.61M),(1.42B),(607.5M),(233.7M),(1.22B)
Net Investing Cash Flow Growth,-,-542.17%,57.31%,61.53%,-422.81%
Net Investing Cash Flow / Sales,-7.04%,-39.66%,-11.46%,-6.53%,-20.69%
