Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.34B,1.54B,1.29B,904M,1.58B
Net Income Growth,-,15.07%,-16.08%,-30.14%,74.23%
"Depreciation, Depletion & Amortization",253M,137M,112M,146M,164M
Depreciation and Depletion,243M,100M,60M,-,88M
Amortization of Intangible Assets,10M,37M,52M,-,76M
Deferred Taxes & Investment Tax Credit,634M,(11M),(232M),(65M),(200M)
Deferred Taxes,634M,(11M),(232M),(65M),(200M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(1.07B),(515M),74M,155M,(27M)
Funds from Operations,1.16B,1.15B,1.25B,1.14B,1.51B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(127M),23M,67M,165M,194M
Receivables,(19M),(66M),(56M),62M,(46M)
Accounts Payable,(173M),(68M),(36M),128M,122M
Other Assets/Liabilities,117M,92M,136M,85M,159M
Net Operating Cash Flow,1.03B,1.18B,1.32B,1.31B,1.71B
Net Operating Cash Flow Growth,-,14.17%,11.82%,-0.76%,30.73%
Net Operating Cash Flow / Sales,17.52%,20.68%,23.49%,23.09%,25.91%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(318M),(234M),(196M),(160M),(230M)
Capital Expenditures Growth,-,26.42%,16.24%,18.37%,-43.75%
Capital Expenditures / Sales,-5.41%,-4.11%,-3.50%,-2.83%,-3.49%
Capital Expenditures (Fixed Assets),(318M),(234M),(196M),(160M),(230M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(66M),-,(408M),-
Sale of Fixed Assets & Businesses,1.77B,825M,110M,19M,85M
Purchase/Sale of Investments,-,(200M),-,206M,-
Purchase of Investments,-,(200M),-,-,-
Sale/Maturity of Investments,-,-,-,206M,-
Other Uses,-,(12M),(2M),-,(28M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,1.47B,313M,(88M),(335M),(173M)
Net Investing Cash Flow Growth,-,-78.74%,-128.12%,-280.68%,48.36%
Net Investing Cash Flow / Sales,25.04%,5.50%,-1.57%,-5.93%,-2.63%
