Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,660.7M,1.22B,1.16B,1.21B,1.58B
Net Income Growth,-,84.18%,-4.35%,4.24%,30.23%
"Depreciation, Depletion & Amortization",226.8M,299.7M,312.1M,308.1M,395.6M
Depreciation and Depletion,178.2M,252.8M,244.8M,258.5M,309.2M
Amortization of Intangible Assets,48.6M,46.9M,67.3M,49.6M,86.4M
Deferred Taxes & Investment Tax Credit,186.3M,(12M),15.2M,30.8M,(29.6M)
Deferred Taxes,186.3M,(12M),15.2M,30.8M,(29.6M)
Investment Tax Credit,-,-,-,-,-
Other Funds,49.7M,55.6M,77.3M,70.5M,99.2M
Funds from Operations,1.12B,1.56B,1.57B,1.62B,2.05B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,20.7M,(447.5M),(66.3M),(30.7M),(505.2M)
Receivables,(146.5M),(237.9M),117.3M,(146.3M),(398.4M)
Accounts Payable,140.5M,48.8M,(60.2M),204.3M,131.7M
Other Assets/Liabilities,102.9M,(132.8M),9.3M,(80.4M),(29M)
Net Operating Cash Flow,1.14B,1.11B,1.5B,1.59B,1.54B
Net Operating Cash Flow Growth,-,-2.75%,35.01%,5.97%,-3.26%
Net Operating Cash Flow / Sales,16.32%,13.57%,18.26%,18.51%,14.16%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(226.6M),(310.6M),(295M),(276.8M),(360.4M)
Capital Expenditures Growth,-,-37.07%,5.02%,6.17%,-30.20%
Capital Expenditures / Sales,-3.23%,-3.79%,-3.59%,-3.22%,-3.31%
Capital Expenditures (Fixed Assets),(226.6M),(310.6M),(295M),(276.8M),(360.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(265.5M),(158.9M),(937.4M),(50.4M),(2.23B)
Sale of Fixed Assets & Businesses,4.1M,5M,7.4M,12.7M,3.7M
Purchase/Sale of Investments,107.8M,22.7M,(3.8M),(18.4M),(8.6M)
Purchase of Investments,(40.2M),(44.5M),(65.4M),(141.6M),(164.5M)
Sale/Maturity of Investments,148M,67.2M,61.6M,123.2M,155.9M
Other Uses,-,-,-,(600K),(13.7M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(380.2M),(441.8M),(1.23B),(333.5M),(1.89B)
Net Investing Cash Flow Growth,-,-16.20%,-178.13%,72.86%,-465.97%
Net Investing Cash Flow / Sales,-5.42%,-5.39%,-14.94%,-3.88%,-17.35%
