Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,(497M),1.07B,960M,512M,1.91B
Net Income Growth,-,314.49%,-9.94%,-46.67%,272.27%
"Depreciation, Depletion & Amortization",1.16B,1.29B,1.5B,1.52B,1.48B
Depreciation and Depletion,1.08B,1.2B,1.39B,1.4B,1.35B
Amortization of Intangible Assets,75M,94M,113M,121M,129M
Deferred Taxes & Investment Tax Credit,1.8B,(38M),(191M),(20M),16M
Deferred Taxes,1.8B,(38M),(191M),(20M),16M
Investment Tax Credit,-,-,-,-,-
Other Funds,(278M),699M,268M,(140M),(300M)
Funds from Operations,2.18B,3.02B,2.54B,1.87B,3.1B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(175M),(101M),(509M),308M,309M
Receivables,(225M),(154M),48M,(274M),(54M)
Accounts Payable,169M,358M,36M,57M,806M
Other Assets/Liabilities,51M,41M,(295M),102M,(340M)
Net Operating Cash Flow,2B,2.92B,2.03B,2.18B,3.41B
Net Operating Cash Flow Growth,-,45.66%,-30.42%,7.34%,56.51%
Net Operating Cash Flow / Sales,19.81%,25.85%,17.66%,19.27%,24.25%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.8B),(2.31B),(1.99B),(1.38B),(1.64B)
Capital Expenditures Growth,-,-28.05%,13.98%,30.70%,-18.88%
Capital Expenditures / Sales,-17.83%,-20.46%,-17.27%,-12.18%,-11.64%
Capital Expenditures (Fixed Assets),(1.8B),(2.31B),(1.99B),(1.38B),(1.64B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(171M),(842M),-,-,-
Sale of Fixed Assets & Businesses,14M,-,78M,41M,120M
Purchase/Sale of Investments,29M,-,-,-,84M
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,29M,-,-,-,84M
Other Uses,(48M),(39M),(48M),-,(53M)
Other Sources,-,-,46M,17M,2M
Net Investing Cash Flow,(1.71B),(2.89B),(1.89B),(1.31B),(1.42B)
Net Investing Cash Flow Growth,-,-68.83%,34.50%,30.72%,-8.32%
Net Investing Cash Flow / Sales,-16.91%,-25.57%,-16.44%,-11.58%,-10.09%
