Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.5B,2.1B,1.84B,1.39B,2.14B
Net Income Growth,-,39.69%,-12.33%,-24.43%,53.52%
"Depreciation, Depletion & Amortization",443M,498M,526M,559M,574M
Depreciation and Depletion,313M,347M,-,407M,392M
Amortization of Intangible Assets,130M,151M,-,152M,182M
Deferred Taxes & Investment Tax Credit,124M,8M,(306M),184M,27M
Deferred Taxes,124M,8M,(306M),184M,27M
Investment Tax Credit,-,-,-,-,-
Other Funds,150M,392M,336M,351M,245M
Funds from Operations,2.22B,3B,2.4B,2.49B,2.98B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,186M,(407M),101M,813M,(488M)
Receivables,(249M),(365M),37M,264M,(407M)
Accounts Payable,16M,(4M),8M,109M,(35M)
Other Assets/Liabilities,419M,(38M),56M,440M,(46M)
Net Operating Cash Flow,2.41B,2.59B,2.5B,3.3B,2.5B
Net Operating Cash Flow Growth,-,7.69%,-3.59%,32.01%,-24.37%
Net Operating Cash Flow / Sales,16.25%,16.07%,14.89%,19.81%,13.48%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(284M),(377M),(392M),(398M),(279M)
Capital Expenditures Growth,-,-32.75%,-3.98%,-1.53%,29.90%
Capital Expenditures / Sales,-1.92%,-2.34%,-2.34%,-2.39%,-1.51%
Capital Expenditures (Fixed Assets),(284M),(377M),(392M),(398M),(279M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(216M),(1.11B),(617M),(1.12B),(970M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(82M),(139M),2.6B,283M,(915M)
Purchase of Investments,(4.73B),(3.51B),(1.51B),(733M),(2.29B)
Sale/Maturity of Investments,4.64B,3.37B,4.11B,1.02B,1.38B
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(582M),(1.63B),1.59B,(1.24B),(2.16B)
Net Investing Cash Flow Growth,-,-179.55%,197.60%,-177.96%,-74.80%
Net Investing Cash Flow / Sales,-3.93%,-10.09%,9.46%,-7.43%,-11.69%
