Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,1.13B,1.32B,1.39B,1.75B,2.16B
Net Income Growth,-,16.82%,5.02%,25.97%,23.53%
"Depreciation, Depletion & Amortization",233.85M,258.94M,270.88M,314.64M,328.22M
Depreciation and Depletion,232.25M,257.54M,267.3M,303M,320.4M
Amortization of Intangible Assets,1.6M,1.4M,3.58M,11.64M,7.82M
Deferred Taxes & Investment Tax Credit,(4.59M),20.16M,21.16M,12.38M,20.38M
Deferred Taxes,(4.59M),20.16M,21.16M,12.38M,20.38M
Investment Tax Credit,-,-,-,-,-
Other Funds,34.06M,33.54M,33.37M,32.01M,31.17M
Funds from Operations,1.4B,1.64B,1.72B,2.11B,2.54B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,6.57M,90.43M,(7.96M),725.27M,662.85M
Receivables,(27.74M),18.14M,(15.58M),(20.52M),(47.43M)
Accounts Payable,253.27M,177.68M,213.42M,580.61M,510.91M
Other Assets/Liabilities,(9.84M),(2.32M),23.08M,(11.09M),51.74M
Net Operating Cash Flow,1.4B,1.73B,1.71B,2.84B,3.21B
Net Operating Cash Flow Growth,-,23.07%,-1.10%,66.03%,13.07%
Net Operating Cash Flow / Sales,15.64%,18.12%,16.83%,24.44%,24.07%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(465.94M),(504.27M),(628.06M),(465.58M),(442.85M)
Capital Expenditures Growth,-,-8.23%,-24.55%,25.87%,4.88%
Capital Expenditures / Sales,-5.19%,-5.29%,-6.19%,-4.01%,-3.32%
Capital Expenditures (Fixed Assets),(465.94M),(504.27M),(628.06M),(465.58M),(442.85M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,4.46M,4.78M,7.12M,15.77M,9.49M
Purchase/Sale of Investments,-,-,(33.78M),(164.11M),(180.33M)
Purchase of Investments,-,-,(33.78M),(164.11M),(180.33M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(2.75M),(34.82M),(142.03M),(975K),(1.93M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(464.22M),(534.3M),(796.75M),(614.9M),(615.62M)
Net Investing Cash Flow Growth,-,-15.10%,-49.12%,22.82%,-0.12%
Net Investing Cash Flow / Sales,-5.17%,-5.60%,-7.85%,-5.30%,-4.62%
