Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,578.6M,751.9M,790.9M,859.1M,925M
Net Income Growth,-,29.95%,5.19%,8.62%,7.67%
"Depreciation, Depletion & Amortization",127.4M,138.2M,148.7M,162.4M,170.7M
Depreciation and Depletion,123.6M,134.1M,144.6M,153.3M,159.9M
Amortization of Intangible Assets,3.8M,4.1M,4.1M,9.1M,10.8M
Deferred Taxes & Investment Tax Credit,(30M),33.8M,15M,2.9M,(13.7M)
Deferred Taxes,(30M),33.8M,15M,2.9M,(13.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,12.4M,12.7M,10M,11.8M,7M
Funds from Operations,688.4M,936.6M,964.6M,1.04B,1.09B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(103.2M),(262.4M),(121.9M),65.6M,(318.9M)
Receivables,(103.7M),(120.3M),(30.4M),(29.7M),(135.2M)
Accounts Payable,36.3M,46.1M,(800K),14.2M,26.1M
Other Assets/Liabilities,(16.5M),(26.2M),(9.3M),14.5M,(44.7M)
Net Operating Cash Flow,585.2M,674.2M,842.7M,1.1B,770.1M
Net Operating Cash Flow Growth,-,15.21%,24.99%,30.75%,-30.11%
Net Operating Cash Flow / Sales,13.33%,13.58%,15.80%,19.51%,12.81%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(119.9M),(176.3M),(246.4M),(168.1M),(156.6M)
Capital Expenditures Growth,-,-47.04%,-39.76%,31.78%,6.84%
Capital Expenditures / Sales,-2.73%,-3.55%,-4.62%,-2.98%,-2.61%
Capital Expenditures (Fixed Assets),(119.9M),(176.3M),(246.4M),(168.1M),(156.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(58.7M),(3.7M),-,(125M),-
Sale of Fixed Assets & Businesses,7.4M,9.5M,6.6M,10.6M,8.4M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(8.1M),(3.4M),-,-,(300K)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(179.3M),(173.9M),(239.7M),(281.7M),(148.5M)
Net Investing Cash Flow Growth,-,3.01%,-37.84%,-17.52%,47.28%
Net Investing Cash Flow / Sales,-4.08%,-3.50%,-4.49%,-4.99%,-2.47%
