Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,100.39M,557.04M,681.07M,200.53M,1.16B
Net Income Growth,-,454.86%,22.27%,-70.56%,477.47%
"Depreciation, Depletion & Amortization",572.64M,515.22M,407.97M,394.54M,693M
Depreciation and Depletion,572.64M,515.22M,407.97M,394.54M,693M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(321.11M),229.6M,244.42M,71.78M,126M
Deferred Taxes,(321.11M),229.6M,244.42M,71.78M,126M
Investment Tax Credit,-,-,-,-,-
Other Funds,624.19M,(33.5M),29.04M,18.12M,(166M)
Funds from Operations,976.1M,1.27B,1.36B,684.96M,1.81B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(77.94M),(163.46M),85.03M,93.27M,(144M)
Receivables,(25.04M),(146.92M),153.38M,(5.7M),(229M)
Accounts Payable,(2.55M),30.47M,(30.18M),(30.04M),47M
Other Assets/Liabilities,(5.25M),24.01M,(21.64M),9.53M,(7M)
Net Operating Cash Flow,898.16M,1.1B,1.45B,778.24M,1.67B
Net Operating Cash Flow Growth,-,23.02%,31.01%,-46.24%,114.20%
Net Operating Cash Flow / Sales,51.40%,51.54%,72.91%,55.38%,45.42%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(764.56M),(894.47M),(788.37M),(575.85M),(728M)
Capital Expenditures Growth,-,-16.99%,11.86%,26.96%,-26.42%
Capital Expenditures / Sales,-43.76%,-41.73%,-39.71%,-40.98%,-19.84%
Capital Expenditures (Fixed Assets),(764.56M),(894.47M),(788.37M),(575.85M),(728M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,115.44M,678.35M,2.6M,828K,8M
Purchase/Sale of Investments,(57.04M),(77.26M),240.13M,(9.46M),-
Purchase of Investments,(57.04M),(77.26M),(9.34M),(9.46M),-
Sale/Maturity of Investments,-,-,249.46M,-,-
Other Uses,-,-,-,-,-
Other Sources,50K,-,-,-,-
Net Investing Cash Flow,(706.15M),(293.38M),(545.64M),(584.48M),313M
Net Investing Cash Flow Growth,-,58.45%,-85.98%,-7.12%,153.55%
Net Investing Cash Flow / Sales,-40.41%,-13.69%,-27.48%,-41.59%,8.53%
