Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,555.23M,658.56M,705.95M,175.84M,985.84M
Net Income Growth,-,18.61%,7.20%,-75.09%,460.66%
"Depreciation, Depletion & Amortization",252.71M,279.47M,295.6M,297.77M,268.46M
Depreciation and Depletion,252.71M,279.16M,294.67M,296.85M,267.53M
Amortization of Intangible Assets,-,314K,926K,926K,926K
Deferred Taxes & Investment Tax Credit,(27.1M),34.08M,5.5M,(24.01M),(25.67M)
Deferred Taxes,(27.1M),34.08M,5.5M,(24.01M),(25.67M)
Investment Tax Credit,-,-,-,-,-
Other Funds,31.33M,29.52M,309.72M,375.01M,328.85M
Funds from Operations,812.19M,1B,1.32B,824.61M,1.56B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(33.4M),(45.51M),41.44M,283.26M,(194.3M)
Receivables,(11.09M),(36.39M),(20.64M),(53.77M),(40.57M)
Accounts Payable,66.24M,78.26M,9.99M,62.32M,66.16M
Other Assets/Liabilities,23.36M,(15.7M),102.66M,31.7M,88.18M
Net Operating Cash Flow,778.78M,956.13M,1.36B,1.11B,1.36B
Net Operating Cash Flow Growth,-,22.77%,42.05%,-18.43%,23.05%
Net Operating Cash Flow / Sales,13.23%,14.24%,18.36%,18.01%,15.79%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(440.71M),(319.4M),(298.53M),(151.87M),(172.19M)
Capital Expenditures Growth,-,27.53%,6.53%,49.13%,-13.38%
Capital Expenditures / Sales,-7.49%,-4.76%,-4.04%,-2.47%,-2.00%
Capital Expenditures (Fixed Assets),(440.71M),(319.4M),(298.53M),(151.87M),(172.19M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(13.61M),-,(1.22M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(90M),117.9M,(172.95M),104.34M,(4.3M)
Purchase of Investments,(330M),(388.29M),(172.95M),(5.67M),(4.3M)
Sale/Maturity of Investments,240M,506.19M,-,110M,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(530.71M),(215.11M),(471.48M),(48.75M),(176.48M)
Net Investing Cash Flow Growth,-,59.47%,-119.18%,89.66%,-262.01%
Net Investing Cash Flow / Sales,-9.02%,-3.20%,-6.37%,-0.79%,-2.04%
