Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,6.34B,8.29B,7.73B,8.59B,9.71B
Net Income Growth,-,30.67%,-6.73%,11.18%,13.01%
"Depreciation, Depletion & Amortization",875M,989M,964M,981M,998M
Depreciation and Depletion,787M,907M,898M,908M,902M
Amortization of Intangible Assets,88M,82M,66M,73M,96M
Deferred Taxes & Investment Tax Credit,(501M),(100M),(141M),(143M),(17M)
Deferred Taxes,(501M),(100M),(141M),(143M),(17M)
Investment Tax Credit,-,-,-,-,-
Other Funds,-,-,371M,(14M),(22M)
Funds from Operations,6.72B,9.18B,8.92B,9.42B,10.67B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,2.2B,303M,1.17B,396M,1.3B
Receivables,(92M),53M,(331M),26M,(198M)
Accounts Payable,425M,(51M),451M,406M,653M
Other Assets/Liabilities,318M,139M,413M,268M,(69M)
Net Operating Cash Flow,8.91B,9.48B,10.09B,9.81B,11.97B
Net Operating Cash Flow Growth,-,6.35%,6.46%,-2.76%,21.96%
Net Operating Cash Flow / Sales,31.07%,32.01%,33.88%,34.19%,38.18%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.55B),(1.44B),(852M),(602M),(748M)
Capital Expenditures Growth,-,7.24%,40.67%,29.34%,-24.25%
Capital Expenditures / Sales,-5.40%,-4.85%,-2.86%,-2.10%,-2.39%
Capital Expenditures (Fixed Assets),(1.55B),(1.44B),(852M),(602M),(748M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(81M),-,(776M),(2.69B)
Sale of Fixed Assets & Businesses,5M,-,51M,-,-
Purchase/Sale of Investments,(111M),(63M),(31M),(47M),(34M)
Purchase of Investments,(111M),(63M),(31M),(47M),(34M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(1.53B),-,(1.35B),(551M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(3.08B),(1.08B),(1.76B),(1.93B),(2.94B)
Net Investing Cash Flow Growth,-,64.94%,-63.11%,-9.66%,-52.23%
Net Investing Cash Flow / Sales,-10.73%,-3.64%,-5.91%,-6.73%,-9.37%
