Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,675M,(754M),(250M),821M,1.5B
Net Income Growth,-,-211.70%,66.84%,428.40%,82.70%
"Depreciation, Depletion & Amortization",2.06B,1.81B,1.57B,1.21B,929M
Depreciation and Depletion,871M,844M,797M,726M,-
Amortization of Intangible Assets,1.19B,968M,769M,486M,-
Deferred Taxes & Investment Tax Credit,(348M),374M,(82M),(242M),114M
Deferred Taxes,(348M),374M,(82M),(242M),114M
Investment Tax Credit,-,-,-,-,-
Other Funds,1.34B,371M,347M,282M,412M
Funds from Operations,3.72B,1.8B,1.58B,2.07B,2.96B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,486M,(260M),(757M),(175M),(1.08B)
Receivables,(244M),993M,(1.18B),121M,(546M)
Accounts Payable,38M,(516M),267M,2M,(207M)
Other Assets/Liabilities,1.33B,(221M),(357M),(266M),(348M)
Net Operating Cash Flow,4.21B,1.54B,824M,1.9B,1.88B
Net Operating Cash Flow Growth,-,-63.31%,-46.60%,130.34%,-0.95%
Net Operating Cash Flow / Sales,20.37%,9.31%,4.92%,11.22%,10.00%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(835M),(876M),(647M),(1.15B),(1.11B)
Capital Expenditures Growth,-,-4.91%,26.14%,-77.13%,3.40%
Capital Expenditures / Sales,-4.04%,-5.29%,-3.87%,-6.77%,-5.89%
Capital Expenditures (Fixed Assets),(835M),(876M),(647M),(1.15B),(1.11B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(100M),-,(22M),-,-
Sale of Fixed Assets & Businesses,26M,119M,-,143M,-
Purchase/Sale of Investments,(22M),103M,-,-,(91M)
Purchase of Investments,(89M),(79M),-,-,(91M)
Sale/Maturity of Investments,67M,182M,-,-,-
Other Uses,(1.31B),(1.38B),(353M),(541M),-
Other Sources,28M,-,-,-,-
Net Investing Cash Flow,(1.66B),(1.27B),278M,(765M),(1.19B)
Net Investing Cash Flow Growth,-,23.14%,121.86%,-375.18%,-55.82%
Net Investing Cash Flow / Sales,-8.02%,-7.68%,1.66%,-4.52%,-6.34%
