Item,2018,2019,2020,2021,2022
Funds from Operations,662.34M,706.98M,753.3M,974.87M,1.2B
Funds from Operations Growth,-,6.74%,6.55%,29.41%,23.30%
Changes in Working Capital,15.46M,707K,17.93M,(22.43M),36.1M
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,2.74M,15.52M,17.97M,10.95M,29.03M
Other Assets/Liabilities,12.72M,(14.82M),(42K),(33.39M),7.08M
Net Operating Cash Flow,677.8M,707.69M,771.23M,952.44M,1.24B
Net Operating Cash Flow Growth,-,4.41%,8.98%,23.50%,30.00%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(4.3M),(7.76M),(7.09M),(3.66M),(22.83M)
Capital Expenditures Growth,-,-80.68%,8.64%,48.41%,-524.00%
Capital Expenditures (Fixed Assets),(4.3M),(7.76M),(7.09M),(3.66M),(22.83M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(2.56M),-,(1M),(788K),(161.92M)
Sale of Fixed Assets & Businesses,122K,173K,66K,-,-
Purchase/Sale of Investments,(492.06M),(613.87M),(948.33M),(833.88M),(1.47B)
Purchase of Investments,(566.42M),(786.96M),(1.07B),(1.66B),(2B)
Sale/Maturity of Investments,74.36M,173.1M,117.26M,827.73M,533.39M
Other Uses,-,-,-,-,-
Other Sources,52.46M,-,-,-,-
Net Investing Cash Flow,(446.33M),(621.46M),(956.36M),(838.33M),(1.65B)
