Item,2017,2018,2019,2020,2021
Funds from Operations,5.09B,5.75B,6.19B,5.94B,6.11B
Funds from Operations Growth,-,12.95%,7.69%,-3.99%,2.74%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,120M,(556M),7M,254M,(86M)
Net Operating Cash Flow,5.21B,5.19B,6.2B,6.2B,6.02B
Net Operating Cash Flow Growth,-,-0.33%,19.36%,0.00%,-2.86%
Net Operating Cash Flow / Interest Income,53.98%,47.65%,51.66%,55.84%,56.51%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(218M),(254M),(284M),(261M),(194M)
Capital Expenditures (Fixed Assets),(218M),(254M),(284M),(261M),(194M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,142M,(1.85B),(7.15B),(1.27B),4.81B
Purchase of Investments,(105M),(2.7B),(8.32B),(8.28B),(207M)
Sale/Maturity of Investments,247M,856M,1.17B,7.01B,5.02B
Increase in Loans,(8.7B),(8.48B),(7.84B),-,(4.57B)
Decrease in Loans,-,-,-,3.05B,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(8.78B),(10.58B),(15.27B),1.51B,40M
Net Investing Cash Flow Growth,-,-20.53%,-44.38%,109.91%,-97.36%
Net Investing Cash Flow / Interest Income,-90.97%,-97.12%,-127.36%,13.65%,0.38%
