Item,2017,2018,2019,2020,2021
Funds from Operations,641.93M,591.05M,624.21M,577.09M,455.15M
Funds from Operations Growth,-,-7.93%,5.61%,-7.55%,-21.13%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,1.43B,1.28B,1.36B,1.48B,1.44B
Net Operating Cash Flow Growth,-,-10.60%,6.75%,8.25%,-2.62%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(20.29M),(45.09M),(42.2M),(41.76M),(38.24M)
Capital Expenditures Growth,-,-122.29%,6.41%,1.06%,8.41%
Capital Expenditures (Fixed Assets),(20.29M),(45.09M),(42.2M),(41.76M),(38.24M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(906.56M),(853.12M),(767.14M),(1.13B),(818.43M)
Purchase of Investments,(1.47B),(1.29B),(1.73B),(1.64B),(1.32B)
Sale/Maturity of Investments,559.62M,439.99M,958.47M,511.99M,502.63M
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,-,(7.05M),(56.7M)
Other Sources,18K,1.99M,32K,-,-
Net Investing Cash Flow,(926.82M),(896.22M),(809.31M),(1.18B),(913.37M)
Net Investing Cash Flow Growth,-,3.30%,9.70%,-46.02%,22.71%
