Item,2017,2018,2019,2020,2021
Funds from Operations,571.06M,475.23M,514.44M,540.49M,662.12M
Funds from Operations Growth,-,-16.78%,8.25%,5.06%,22.50%
Changes in Working Capital,2.02M,32.31M,17.73M,26.82M,41.93M
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,2.02M,32.31M,17.73M,26.82M,41.93M
Net Operating Cash Flow,573.07M,507.54M,532.17M,567.31M,704.04M
Net Operating Cash Flow Growth,-,-11.44%,4.85%,6.60%,24.10%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(1.12B),(416.12M),(268.55M),(45.97M),(87.51M)
Capital Expenditures Growth,-,62.71%,35.46%,82.88%,-90.38%
Capital Expenditures (Fixed Assets),(52.55M),(53.47M),(47.55M),(41.1M),(68.45M)
Capital Expenditures (Other Assets),(1.06B),(362.64M),(221M),(4.87M),(19.07M)
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,1.72B,(162.07M),(274.29M),(765.59M),(764.31M)
Purchase of Investments,(803.73M),(827.57M),(869.5M),(1.21B),(1.83B)
Sale/Maturity of Investments,2.52B,665.5M,595.21M,446.26M,1.07B
Other Uses,(30.21M),(39.38M),(38.51M),(45.55M),(42.21M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,571.38M,(617.56M),(581.35M),(857.1M),(894.03M)
