Item,2017,2018,2019,2020,2021
Funds from Operations,532.1M,478.17M,858.54M,526.4M,1.01B
Funds from Operations Growth,-,-10.14%,79.55%,-38.69%,91.00%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,963.18M,639.29M,1.37B,1.68B,2.55B
Net Operating Cash Flow Growth,-,-33.63%,113.52%,23.42%,51.59%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(115.72M),(49.86M),(60.46M),(38.17M),(66.63M)
Capital Expenditures Growth,-,56.91%,-21.25%,36.86%,-74.57%
Capital Expenditures (Fixed Assets),(115.72M),(49.86M),(60.46M),(38.17M),(66.63M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(70.57M),(6.64M),-,-,-
Sale of Fixed Assets & Businesses,-,8.66M,-,-,-
Purchase/Sale of Investments,(390.21M),(670.67M),(561.92M),184.38M,(3.01B)
Purchase of Investments,(8.2B),(7.37B),(5.67B),(7.81B),(11.21B)
Sale/Maturity of Investments,7.81B,6.7B,5.11B,7.99B,8.2B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(4.37M),-,-,(26.52M),(17.98M)
Other Sources,-,4.26M,2.84M,-,-
Net Investing Cash Flow,(580.87M),(714.24M),(619.53M),119.7M,(3.09B)
Net Investing Cash Flow Growth,-,-22.96%,13.26%,119.32%,"-2,681.70%"
