Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,1.43B,1.67B,215.48M,524.21M,1.36B
Net Income Growth,-,17.02%,-87.13%,143.28%,159.20%
"Depreciation, Depletion & Amortization",765.5M,763.94M,914.14M,851.82M,880.93M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,187.91M,(126.72M),(191.32M),(157.86M),(64.45M)
Deferred Taxes,187.91M,(126.72M),(191.32M),(157.86M),(64.45M)
Investment Tax Credit,-,-,-,-,-
Other Funds,200.85M,119.75M,727.68M,269.32M,232.04M
Funds from Operations,2.59B,2.43B,1.67B,1.49B,2.41B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(429.65M),(20.03M),76.74M,558.7M,(490.26M)
Receivables,(37.46M),(203.46M),915.72M,(662.35M),(1B)
Accounts Payable,76.9M,246.42M,(834.12M),1.46B,850.97M
Other Assets/Liabilities,(415.8M),(90.77M),123.15M,27.1M,(34.58M)
Net Operating Cash Flow,2.16B,2.41B,1.74B,2.05B,1.92B
Net Operating Cash Flow Growth,-,11.87%,-27.72%,17.41%,-6.31%
Net Operating Cash Flow / Sales,3.67%,4.01%,3.29%,3.99%,2.79%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(687.82M),(692.39M),(720.42M),(470.68M),(632.8M)
Capital Expenditures Growth,-,-0.67%,-4.05%,34.67%,-34.45%
Capital Expenditures / Sales,-1.17%,-1.15%,-1.36%,-0.92%,-0.92%
Capital Expenditures (Fixed Assets),(687.82M),(692.39M),(720.42M),(470.68M),(632.8M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(248.11M),(106.62M),(142.78M),-,(1.28B)
Sale of Fixed Assets & Businesses,22.26M,170.82M,28.72M,59.15M,24.14M
Purchase/Sale of Investments,-,(116.44M),9.11M,(17.17M),(2.67M)
Purchase of Investments,-,(116.44M),(11.42M),(53.15M),(19.32M)
Sale/Maturity of Investments,-,-,20.53M,35.98M,16.65M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,23.13M
Net Investing Cash Flow,(910.41M),(742.86M),(756.31M),(428.7M),(1.88B)
Net Investing Cash Flow Growth,-,18.40%,-1.81%,43.32%,-338.12%
Net Investing Cash Flow / Sales,-1.55%,-1.24%,-1.43%,-0.84%,-2.74%
