Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,619.79M,592.02M,698.21M,1.42B,1.36B
Net Income Growth,-,-4.48%,17.94%,103.21%,-4.10%
"Depreciation, Depletion & Amortization",54.02M,50.95M,56.96M,51.31M,57.34M
Depreciation and Depletion,54.02M,50.95M,56.96M,51.31M,57.34M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(12.03M),4.48M,8.37M,(3.69M),(33.24M)
Deferred Taxes,(12.03M),4.48M,8.37M,(3.69M),(33.24M)
Investment Tax Credit,-,-,-,-,-
Other Funds,60.6M,62.48M,72.04M,80.72M,76.7M
Funds from Operations,722.38M,709.93M,835.59M,1.55B,1.46B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(149.58M),62M,(180.62M),(678.69M),668.27M
Receivables,(214.97M),265.92M,(647.19M),(1.87B),1.59B
Accounts Payable,86.04M,(181.99M),430.45M,1.04B,(798.12M)
Other Assets/Liabilities,(950K),(3.46M),27.62M,91.47M,(70.82M)
Net Operating Cash Flow,572.8M,771.94M,654.97M,868.49M,2.13B
Net Operating Cash Flow Growth,-,34.76%,-15.15%,32.60%,145.21%
Net Operating Cash Flow / Sales,7.04%,9.44%,6.83%,5.26%,12.48%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(47.47M),(47.02M),(47.54M),(36.25M),(86.82M)
Capital Expenditures Growth,-,0.95%,-1.11%,23.76%,-139.53%
Capital Expenditures / Sales,-0.58%,-0.58%,-0.50%,-0.22%,-0.51%
Capital Expenditures (Fixed Assets),(47.47M),(47.02M),(47.54M),(36.25M),(86.82M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(688K),-,-,-,-
Sale of Fixed Assets & Businesses,215K,579K,-,-,-
Purchase/Sale of Investments,32K,-,-,-,-
Purchase of Investments,(27K),-,-,-,-
Sale/Maturity of Investments,59K,-,-,-,-
Other Uses,(1.17M),-,-,(398K),(890K)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(49.09M),(46.02M),(46.03M),(36.65M),(87.71M)
Net Investing Cash Flow Growth,-,6.26%,-0.03%,20.38%,-139.36%
Net Investing Cash Flow / Sales,-0.60%,-0.56%,-0.48%,-0.22%,-0.51%
