Item,2018,2019,2020,2021,2022
Net Income before Extraordinaries,(40.29M),133.13M,334.33M,733.61M,1.03B
Net Income Growth,-,430.43%,151.14%,119.43%,40.86%
"Depreciation, Depletion & Amortization",714.22M,663.1M,468.93M,456.1M,361.42M
Depreciation and Depletion,174.43M,208.65M,221.63M,203.21M,210.95M
Amortization of Intangible Assets,539.79M,454.45M,247.3M,252.9M,150.47M
Deferred Taxes & Investment Tax Credit,(32.25M),(70.17M),(11.1M),(18.14M),31.88M
Deferred Taxes,(32.25M),(70.17M),(11.1M),(18.14M),31.88M
Investment Tax Credit,-,-,-,-,-
Other Funds,120.15M,180.39M,61.24M,151.94M,146.4M
Funds from Operations,761.83M,906.45M,853.4M,1.32B,1.57B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,90.7M,(96.08M),92.25M,(21.66M),(523.8M)
Receivables,12.91M,(32.12M),21.03M,(91.28M),(107.9M)
Accounts Payable,38.95M,15.17M,15.43M,34.2M,33.95M
Other Assets/Liabilities,32.55M,(35.64M),(3.13M),(4.65M),(201.84M)
Net Operating Cash Flow,852.52M,810.36M,945.65M,1.3B,1.05B
Net Operating Cash Flow Growth,-,-4.94%,16.69%,37.67%,-19.40%
Net Operating Cash Flow / Sales,28.67%,26.22%,29.19%,32.42%,22.59%
Item,2018,2019,2020,2021,2022
Capital Expenditures,(269.84M),(220.94M),(164.1M),(186.96M),(213.47M)
Capital Expenditures Growth,-,18.12%,25.72%,-13.93%,-14.18%
Capital Expenditures / Sales,-9.07%,-7.15%,-5.07%,-4.66%,-4.59%
Capital Expenditures (Fixed Assets),(269.84M),(220.94M),(164.1M),(186.96M),(213.47M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(946.04M),(47.07M),(389.14M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,400K,1.95M,-,-
Purchase of Investments,-,(132.73M),-,-,-
Sale/Maturity of Investments,-,133.13M,1.95M,-,-
Other Uses,(7.57M),(27.02M),-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(277.41M),(247.55M),(1.11B),(218.66M),(595.96M)
Net Investing Cash Flow Growth,-,10.76%,-346.67%,80.23%,-172.55%
Net Investing Cash Flow / Sales,-9.33%,-8.01%,-34.14%,-5.45%,-12.83%
