Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,(2.24B),(1.06B),(775M),862M,5.64B
Net Income Growth,-,52.58%,27.06%,211.23%,554.76%
"Depreciation, Depletion & Amortization",1.64B,1.9B,2.15B,2.32B,2.91B
Depreciation and Depletion,-,-,2.11B,2.27B,1.91B
Amortization of Intangible Assets,-,-,44M,51M,1B
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,1.04B,1.2B,1.38B,2.58B,2.42B
Funds from Operations,435.95M,2.04B,2.75B,5.76B,10.98B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(496.6M),57.95M,(349M),184M,518M
Receivables,(24.64M),(496.73M),(367M),(652M),(130M)
Accounts Payable,388.21M,1.72B,646M,2.1B,4.58B
Other Assets/Liabilities,841.25M,69.84M,565M,228M,(2.22B)
Net Operating Cash Flow,(60.65M),2.1B,2.41B,5.94B,11.5B
Net Operating Cash Flow Growth,-,"3,558.64%",14.64%,147.11%,93.45%
Net Operating Cash Flow / Sales,-0.52%,9.77%,9.79%,18.85%,21.36%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(4.08B),(2.32B),(1.44B),(3.24B),(8.01B)
Capital Expenditures Growth,-,43.17%,38.05%,-125.61%,-147.19%
Capital Expenditures / Sales,-34.71%,-10.81%,-5.85%,-10.28%,-14.89%
Capital Expenditures (Fixed Assets),(4.08B),(2.32B),(1.43B),(3.23B),(6.51B)
Capital Expenditures (Other Assets),-,-,(5M),(10M),(1.5B)
Net Assets from Acquisitions,(114.52M),(17.91M),(45M),(13M),-
Sale of Fixed Assets & Businesses,789.7M,437.13M,279M,24M,2M
Purchase/Sale of Investments,(223.09M),-,-,-,(132M)
Purchase of Investments,(223.09M),-,-,-,(132M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,287.21M,-,-,-,-
Net Investing Cash Flow,(3.63B),(1.9B),(1.16B),(3.11B),(7.87B)
Net Investing Cash Flow Growth,-,47.64%,39.11%,-168.63%,-153.09%
Net Investing Cash Flow / Sales,-30.86%,-8.85%,-4.71%,-9.86%,-14.61%
