Item,2017,2018,2019,2020,2021
Net Income before Extraordinaries,483.3M,984.6M,797M,567M,639M
Net Income Growth,-,103.72%,-19.05%,-28.86%,12.70%
"Depreciation, Depletion & Amortization",407.8M,431.3M,439M,530M,772M
Depreciation and Depletion,367.8M,391.2M,400M,479M,684M
Amortization of Intangible Assets,40M,40.1M,39M,51M,88M
Deferred Taxes & Investment Tax Credit,41.8M,(57.2M),186M,123M,(180M)
Deferred Taxes,41.8M,(57.2M),186M,123M,(180M)
Investment Tax Credit,-,-,-,-,-
Other Funds,392.2M,87.3M,(227M),(355M),574M
Funds from Operations,1.33B,1.45B,1.2B,865M,1.81B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(144.8M),(319.5M),(187M),319M,(499M)
Receivables,(167.9M),(42.9M),19M,27M,(59M)
Accounts Payable,232.8M,(76.1M),(123M),186M,(134M)
Other Assets/Liabilities,(82.4M),(62.5M),(39M),134M,(46M)
Net Operating Cash Flow,1.18B,1.13B,1.01B,1.18B,1.31B
Net Operating Cash Flow Growth,-,-4.56%,-10.52%,17.46%,10.30%
Net Operating Cash Flow / Sales,12.05%,10.70%,9.91%,11.65%,8.80%
Item,2017,2018,2019,2020,2021
Capital Expenditures,(560M),(546.6M),(481M),(461M),(668M)
Capital Expenditures Growth,-,2.39%,12.00%,4.16%,-44.90%
Capital Expenditures / Sales,-5.72%,-5.19%,-4.73%,-4.54%,-4.50%
Capital Expenditures (Fixed Assets),(560M),(546.6M),(481M),(461M),(668M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(185.7M),-,(10M),(449M),(792M)
Sale of Fixed Assets & Businesses,4.5M,36M,37M,20M,36M
Purchase/Sale of Investments,(2.6M),(6M),(53M),(2M),(20M)
Purchase of Investments,(2.6M),(6M),(53M),(2M),(20M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(8.5M),-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(752.3M),(514.5M),(485M),(862M),(1.43B)
Net Investing Cash Flow Growth,-,31.61%,5.73%,-77.73%,-65.66%
Net Investing Cash Flow / Sales,-7.68%,-4.89%,-4.77%,-8.48%,-9.62%
