Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,168.91M,86.25M,1.05B,1.46B,1.07B
Cash & Short Term Investments Growth,-,-48.94%,"1,112.74%",39.29%,-26.63%
Cash Only,168.91M,86.25M,1.05B,1.46B,1.07B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,3.66%,1.82%,5.16%,7.17%,5.18%
Total Accounts Receivable,205.12M,340.44M,1.04B,1.09B,1.7B
Total Accounts Receivable Growth,-,65.97%,204.61%,5.50%,54.94%
"Accounts Receivables, Net",182.14M,284.33M,1B,1B,1.41B
"Accounts Receivables, Gross",183.17M,285.37M,1.01B,1B,1.41B
Bad Debt/Doubtful Accounts,(1.04M),(1.04M),(2M),(2M),(3M)
Other Receivable,22.99M,56.11M,-,-,-
Accounts Receivable Turnover,2.01,1.88,2.07,1.61,1.56
Inventories,17.4M,12.78M,39M,41M,46M
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,17.4M,12.78M,39M,41M,46M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,4.63M,3.25M,14M,5M,22M
Miscellaneous Current Assets,4.63M,3.25M,14M,5M,22M
Total Current Assets,396.07M,442.72M,2.14B,2.6B,2.83B
"Net Property, Plant & Equipment",4.18B,4.26B,17.69B,17.65B,17.7B
"Property, Plant & Equipment - Gross",7.53B,7.69B,21.53B,21.84B,22.28B
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,3.35B,3.43B,3.84B,4.19B,4.58B
Total Investments and Advances,-,-,-,-,16M
Other Long-Term Investments,-,-,-,-,16M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,-,-,-,-,-
Net Goodwill,-,-,-,-,-
Net Other Intangibles,-,-,-,-,-
Other Assets,31.71M,31.1M,72M,76M,97M
Total Assets,4.61B,4.73B,20.27B,20.33B,20.65B
Total Assets Growth,-,2.61%,328.44%,0.29%,1.57%
