Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,767.2M,849.4M,935M,1.04B,947.7M
Cash & Short Term Investments Growth,-,10.71%,10.08%,11.21%,-8.86%
Cash Only,679.1M,761.7M,701.2M,752.4M,669.4M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,1.32%,1.51%,1.70%,1.94%,1.85%
Total Accounts Receivable,4.48B,4.35B,4.27B,4.09B,3.74B
Total Accounts Receivable Growth,-,-2.97%,-1.82%,-4.04%,-8.74%
"Accounts Receivables, Net",3.88B,3.84B,3.77B,3.56B,3.18B
"Accounts Receivables, Gross",3.88B,3.84B,3.93B,3.56B,3.18B
Bad Debt/Doubtful Accounts,-,-,(154.5M),-,-
Other Receivable,598.3M,504M,-,-,-
Accounts Receivable Turnover,1.02,1.04,1.02,1.02,1.09
Inventories,4.49B,4.08B,3.98B,3.8B,3.61B
Finished Goods,2.39B,2.29B,2.06B,2.16B,1.99B
Work in Progress,1.15B,836.4M,993.3M,767.5M,821.7M
Raw Materials,948.2M,955.7M,922.4M,868.1M,805.2M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,2.02B,2.03B,1.72B,2.81B,2.88B
Miscellaneous Current Assets,1.79B,1.79B,1.47B,2.55B,2.61B
Total Current Assets,11.75B,11.31B,10.9B,11.74B,11.18B
"Net Property, Plant & Equipment",3.47B,3.42B,3.48B,3.43B,3.36B
"Property, Plant & Equipment - Gross",5.96B,5.9B,5.88B,5.37B,5.32B
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,2.49B,2.48B,2.4B,1.94B,1.96B
Total Investments and Advances,24.2M,11.6M,-,-,-
Other Long-Term Investments,-,-,-,-,-
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,39.85B,39.16B,38.25B,36.23B,34.62B
Net Goodwill,11.99B,12.17B,12.11B,10.98B,10.52B
Net Other Intangibles,27.86B,26.99B,-,-,-
Other Assets,700.3M,722.1M,879.9M,774.3M,722.3M
Total Assets,57.98B,56.07B,54.84B,53.47B,51.13B
Total Assets Growth,-,-3.30%,-2.19%,-2.51%,-4.38%
