Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,12.4B,13.29B,9.5B,7.97B,9.31B
Cash & Short Term Investments Growth,-,7.24%,-28.53%,-16.16%,16.84%
Cash Only,5.76B,7.81B,5.31B,4.89B,4.61B
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,16.79%,17.83%,12.53%,10.51%,11.96%
Total Accounts Receivable,39.65B,39.55B,41.79B,43.12B,43.84B
Total Accounts Receivable Growth,-,-0.23%,5.65%,3.19%,1.67%
"Accounts Receivables, Net",36.36B,35.84B,36.94B,37.9B,38.09B
"Accounts Receivables, Gross",36.94B,36.33B,37.43B,38.37B,38.54B
Bad Debt/Doubtful Accounts,(574M),(489M),(491M),(476M),(455M)
Other Receivable,3.28B,3.71B,-,-,-
Accounts Receivable Turnover,0.16,0.16,0.17,0.15,0.15
Inventories,-,-,-,-,-
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,-,-,-,-,-
Progress Payments & Other,-,-,-,-,-
Other Current Assets,1.19B,1.29B,1.29B,1.3B,2.11B
Miscellaneous Current Assets,1.19B,1.29B,1.29B,1.3B,2.11B
Total Current Assets,53.23B,54.13B,52.57B,52.38B,55.25B
"Net Property, Plant & Equipment",2.49B,2.55B,2.57B,2.55B,2.47B
"Property, Plant & Equipment - Gross",-,-,8.25B,-,-
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,6.6B,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,-,-,5.68B,-,-
Total Investments and Advances,6.98B,6.78B,6.82B,7.19B,6.37B
Other Long-Term Investments,6.94B,6.71B,6.82B,7.19B,6.37B
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,10.48B,10.36B,12.79B,12.56B,12.15B
Net Goodwill,9.56B,9.55B,11.45B,11.37B,11.15B
Net Other Intangibles,920M,808M,-,-,-
Other Assets,632M,719M,510M,1.12B,1.57B
Total Assets,73.82B,74.53B,75.8B,75.81B,77.81B
Total Assets Growth,-,0.97%,1.70%,0.00%,2.64%
