Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Cash & Short Term Investments,204M,132M,125M,175M,924M
Cash & Short Term Investments Growth,-,-35.29%,-5.30%,40.00%,428.00%
Cash Only,204M,132M,125M,175M,924M
Short-Term Investments,-,-,-,-,-
Cash & ST Investments / Total Assets,0.70%,0.46%,0.42%,0.60%,3.07%
Total Accounts Receivable,2.65B,2.67B,2.55B,2.48B,2.67B
Total Accounts Receivable Growth,-,0.91%,-4.61%,-2.63%,7.50%
"Accounts Receivables, Net",2.2B,2.32B,2.28B,2.33B,2.49B
"Accounts Receivables, Gross",2.22B,2.35B,2.3B,2.36B,2.52B
Bad Debt/Doubtful Accounts,(26M),(27M),(25M),(24M),(26M)
Other Receivable,450M,346M,-,-,-
Accounts Receivable Turnover,1.69,1.75,1.84,1.88,1.89
Inventories,126M,132M,135M,149M,159M
Finished Goods,-,-,-,-,-
Work in Progress,-,-,-,-,-
Raw Materials,126M,132M,135M,149M,159M
Progress Payments & Other,-,-,-,-,-
Other Current Assets,251M,251M,263M,256M,239M
Miscellaneous Current Assets,251M,251M,263M,256M,239M
Total Current Assets,3.23B,3.18B,3.07B,3.06B,3.99B
"Net Property, Plant & Equipment",14.11B,14.08B,14.87B,14.3B,14.38B
"Property, Plant & Equipment - Gross",33.45B,34.43B,35.41B,35.22B,35.51B
Buildings,-,-,-,-,-
Land & Improvements,-,-,-,-,-
Computer Software and Equipment,-,-,-,-,-
"Other Property, Plant & Equipment",-,-,-,-,-
Accumulated Depreciation,19.34B,20.35B,20.54B,20.92B,21.13B
Total Investments and Advances,863M,772M,780M,1.07B,1B
Other Long-Term Investments,446M,370M,348M,442M,397M
Long-Term Note Receivables,-,-,-,-,-
Intangible Assets,9.95B,9.93B,9.93B,9.9B,9.86B
Net Goodwill,8.99B,9.01B,9.03B,9.03B,9.02B
Net Other Intangibles,956M,919M,-,-,-
Other Assets,890M,877M,452M,893M,899M
Total Assets,29.04B,28.84B,29.61B,29.22B,30.13B
Total Assets Growth,-,-0.68%,2.68%,-1.33%,3.11%
